标题,标题链接,_04b09e32a7964282872626a4aff3353bscss,d170ababc38fdbf760ca677dbaa9206ascss,caa4fd3df2607e91340989a2e41628d8scss_链接,_31dc42fa6181927e1afa821a0db10ed0scss,b32855717201aaabd3d83c162315ff0ascss
#糖尿病 越来越年轻化，如何预防这几点很重要，大家要重视！#控糖 #健康科普 ,https://www.douyin.com/video/6995839775567531300,510,00:24,https://www.douyin.com/user/MS4wLjABAAAAjG5iqlHrg-6ttwiYjOUUSoBKG6UlCjoLi4ZY8s0t4XK5V4Z4WxBNmajqFH7KLkQh,内分泌专家李爱国,4月前
糖友如何预防糖足#糖尿病 #糖尿病足 ,https://www.douyin.com/video/7011060712210550047,2236,00:36,https://www.douyin.com/user/MS4wLjABAAAAXfHO1My4IccC9NutDj7_7W5GFjSqWHKlKk5Ju_MgPGI9p3PSQIu0FLtLLR4T8f0S,邹大进医生,2月前
预防糖尿病，这5点很重要#健康科普 #高血糖#糖尿病 ,https://www.douyin.com/video/6977655114852994317,33,00:30,https://www.douyin.com/user/MS4wLjABAAAASoc1fdcikHaVIYFkZut83ze9d0jAl7gs57APTmQXUKE,周敏杰医生,5月前
糖尿病患者，收藏起来，做好以上4点有效预防糖尿病肾病 #四川  #直播  #健康 @抖音热点 @DOU+小助手 ,https://www.douyin.com/video/6998054146989493518,54,01:35,https://www.douyin.com/user/MS4wLjABAAAABaZejiHXFI9ZGM_thNkOmh9EsWiOm0SFwbGRAftJ8I_Bam_H8GGs4EJzgxCWwgZc,中医钟博士,3月前
做好预防 全家安心~#健康 #科普,https://www.douyin.com/video/6906329649547169038,1388,00:35,https://www.douyin.com/user/MS4wLjABAAAAIsQJ3wQqxrP69-zM6uG9bSEJgSeTHRZZzKnJATWTNqaRkSHvvNexaROClYBykTQ3,湘雅肖岚,1年前
中医教你三招预防糖尿病，干货满满#中医 #我为医者 #健康,https://www.douyin.com/video/6857384109652610311,63,00:52,https://www.douyin.com/user/MS4wLjABAAAALZUzvR_g2kSjqTDJo4HtEY4YW-mp6DcfSPUNal1VgWE,刘教授慢病管理,1年前
三方面预防糖尿病足 #医学科普  #糖尿病  #关爱家人健康  #dou出新知,https://www.douyin.com/video/6935247207360728357,1201,01:11,https://www.douyin.com/user/MS4wLjABAAAAVA9YHnCtSg7vqP56f68q3kyp0QmRJtjh3WBGAyxn1iM,血管外科蒋主任,9月前
#李焱主任 怎么预防糖尿病慢性并发症#糖尿病 #糖尿病科普 #预防 ,https://www.douyin.com/video/7035820716851318046,549,00:37,https://www.douyin.com/user/MS4wLjABAAAAttnuwgJBI0Kp1-EgbmgDICqIz3etuQ3t7yxqmIFcYXLyQfNTZ0hOzIz4k0Yv0zkD,李焱主任,2周前
预防#高血压 #糖尿病 ，最有效的方法！#医学科普 @DOU+小助手,https://www.douyin.com/video/6924970164446432512,789,00:48,https://www.douyin.com/user/MS4wLjABAAAA4Urwu3MyXnHudTE61rsipScMW3E4zzGrVjNxa6SDX_k,全科医生王勇,10月前
糖尿病慢性并发症综合预防，这几点注事事项，不容错过#糖尿病 #暑期知识大作战 #科普健康知识,https://www.douyin.com/video/6860779488091868427,1861,01:03,https://www.douyin.com/user/MS4wLjABAAAAFgcTUNc9G87_JOZ5iEDyhHsTyhL516SRVaVorajCMW56YiGspUzqY5auDtPbXvBT,内分泌科陈树春,1年前
预防#糖尿病肾病 ，从控制#血糖 和#改善生活方式 开始。,https://www.douyin.com/video/7004409882447334659,868,00:51,https://www.douyin.com/user/MS4wLjABAAAA2yhgpLCLibphdQ7TUBlfxZ0_tSbaa3dmBv2l4epGC72X-N_CNgYPCEYrSscQcCjZ,肾内林中军医生,3月前
预防糖尿病，从饮食开始入手改变吧#糖尿病 #预防 #健康,https://www.douyin.com/video/6874544690193059084,1.9w,00:19,https://www.douyin.com/user/MS4wLjABAAAAnvdTSZaBKyYd6JAFxc7m0FrBsxGUZoUMCHTCqtIOjJZHPCU-URJDE1ypr6bZfDKF,神经外科杨波教授,1年前
献给#糖尿病 朋友的五大建议，希望各位朋友记在心间#健康dou起来 @南方健康,https://www.douyin.com/video/6944273367348366629,2463,00:38,https://www.douyin.com/user/MS4wLjABAAAAH6FcliiSDZtgPmkfeopJU2kasMk64g0ct6ztjI84d7I,肾病科王暴魁教授,8月前
逆转防治糖尿病，糖前期是关键#糖尿病 #糖前期 #糖尿病逆转  ,https://www.douyin.com/video/7002097546361408799,2566,00:25,https://www.douyin.com/user/MS4wLjABAAAAXfHO1My4IccC9NutDj7_7W5GFjSqWHKlKk5Ju_MgPGI9p3PSQIu0FLtLLR4T8f0S,邹大进医生,3月前
如何预防糖尿病 #糖尿病  #高血糖 #控糖   @抖音小助手 @DOU+小助手,https://www.douyin.com/video/6948283754561539365,33,01:11,https://www.douyin.com/user/MS4wLjABAAAAQrhL9M_3uAGwdmxCUGhKfYkZgEHR4ImaAYBb2RZ93Bo,周雁医生,8月前
儿童怎么预防糖尿病#高血糖 #科普 #健康 ,https://www.douyin.com/video/7038392276543966472,97,00:34,https://www.douyin.com/user/MS4wLjABAAAAeRd9ihp42EJvc01CKLkiES9ZBeNVFcSIB_Tycjq2wtnkEUYikw4wPggH7h1aqUZQ,刘博士谈健康,1周前
中医教你三招预防糖尿病，干货满满#中医 #健康 #我为医者,https://www.douyin.com/video/6857797488850554125,71,00:48,https://www.douyin.com/user/MS4wLjABAAAALZUzvR_g2kSjqTDJo4HtEY4YW-mp6DcfSPUNal1VgWE,刘教授慢病管理,1年前
糖尿病的预防我们都需要注意哪些阶段呢#医学科普  #健康科普  #dou出新知  @抖音小助手,https://www.douyin.com/video/6969123745877265701,4,00:58,https://www.douyin.com/user/MS4wLjABAAAAZEj2oIn0Wj3toB2W-7U7UrJtbqTCXDagqNGzSKkoq08,中医内分泌专家杨波医生,6月前
每2个成年人，就有1个糖尿病前期！做到6个一点，血糖稳稳的#抗击疫情 #健康 @熊露医生,https://www.douyin.com/video/6840725978931563789,5606,01:13,https://www.douyin.com/user/MS4wLjABAAAABL9pA7Lmi8TGoPQ9qtx3nQFUusYaqQwOsiM7tOgPWS0,木鱼医生,1年前
#李焱主任 如何预防糖尿病前期转变成糖尿病 #糖尿病 #健康科普 #医学科普,https://www.douyin.com/video/6961611419359939848,7675,00:37,https://www.douyin.com/user/MS4wLjABAAAAttnuwgJBI0Kp1-EgbmgDICqIz3etuQ3t7yxqmIFcYXLyQfNTZ0hOzIz4k0Yv0zkD,李焱主任,7月前
年纪轻轻就患上糖尿病？只要平时做好这四点，糖尿病见了都绕路走,https://www.douyin.com/video/6967284689962896678,3,01:41,https://www.douyin.com/user/MS4wLjABAAAAau0ZwINgBOBhiQkH2-b9NnKtRU3xTpDRAfPBWMunVHk,尚医健康,3年前
#科普一下 #新密 #糖尿病 007内分泌科《远离糖尿病 不做小糖人》,https://www.douyin.com/video/7004641038681918734,215,02:34,https://www.douyin.com/user/MS4wLjABAAAAnfxaloW2OUGIxGSLgMmxnKo14MQ4qQoh0lVz_csdlRQ,新密市第一人民医院,3月前
该如何预防糖尿病呢？#健康科普#中医谢培凤 主任讲解！#糖尿病#医学科普@抖音小助手 ,https://www.douyin.com/video/7026249934911343885,116,00:22,https://www.douyin.com/user/MS4wLjABAAAAxQRV8lRXjPc3TO2eeXPdfQLxnqAHyqdtMqzSByAyq50,内分泌科谢培凤医生,1月前
#健康 想要预防糖尿病，建议多吃这些食物！@神经内科何主任,https://www.douyin.com/video/6872276736076172544,158,00:43,https://www.douyin.com/user/MS4wLjABAAAAzW6p4sh2xCWY50ogzZXQ5q8IPD_9BTEZEQPFUZXWdlU,心脏科吴主任,1年前
#douderam创作者计划 教大家如何预防糖尿病足#糖尿病足#糖尿病,https://www.douyin.com/video/6964663142764793126,13,00:51,https://www.douyin.com/user/MS4wLjABAAAAP2ucKfI4CtRC_VVwbrFptLnUOT5NE1ljU0erIPZSrkg,血管外科何春水主任,6月前
预防#糖尿病 足，关键是在注意日常生活中的每一个小细节#糖尿病科普 #糖尿病并发症 @DOU+小助手,https://www.douyin.com/video/6921637527312944399,385,00:56,https://www.douyin.com/user/MS4wLjABAAAABI0zAr-bk_SNYAzsyj5-Ogss4WnIEHvdibaahx9a1Eo,鲁平大夫,10月前
预防糖尿病要从娃娃抓起#糖尿病 #抖音小助手,https://www.douyin.com/video/6907905551250787595,536,00:19,https://www.douyin.com/user/MS4wLjABAAAAXz_ktu7Lp84dMlnyYeLek-nInUAcynlmiPO92ku3ap8HkTvdIQ43UDNpQi5F0jFi,魏主任 主任医师,11月前
其实得#糖尿病 并不可怕，怕的是#并发症 的多和重，预防很重要！#糖尿病科普 @DOU+小助手,https://www.douyin.com/video/6922748596030852352,1160,00:44,https://www.douyin.com/user/MS4wLjABAAAABI0zAr-bk_SNYAzsyj5-Ogss4WnIEHvdibaahx9a1Eo,鲁平大夫,10月前
预防糖尿病，并不只是不吃糖那么简单，这么吃，可以让概率降低25%#全民健康计划 @河豚健康,https://www.douyin.com/video/6848154733723520271,2.6w,00:32,https://www.douyin.com/user/MS4wLjABAAAAF5YRxatWMv5tMglPcTvSyWliYURpbHeudZ6uXJdle1k,李瑛,1年前
#二型糖尿病 防治指南！#医学科普 #涨知识 #健康科普 #内分泌  #知识 #医生 @抖音小助手,https://www.douyin.com/video/6966162436411968798,43,00:49,https://www.douyin.com/user/MS4wLjABAAAABHlS0WW_8keRRuKlY1PGejf6F-fTk-67N92Xk_VbwsVywvrYYE8cc1v4skB5ByDo,范慧医生,6月前
老年健康宣传周：如何预防糖尿病足的发生？,https://www.douyin.com/video/6989169587103272206,21,04:12,https://www.douyin.com/user/MS4wLjABAAAACFTy4QIlfc7hYtEfduaku2zzy5D1TOOdro9_eNdhQSM7PV_pYezGqhVPQ1oTTa46,南充市中医医院,4月前
预防糖尿病我们应该注意哪些方面呢#医学科普 #健康科普 #糖尿病  @抖音小助手  @抖音小助手,https://www.douyin.com/video/6971707649905790239,3,00:46,https://www.douyin.com/user/MS4wLjABAAAAZEj2oIn0Wj3toB2W-7U7UrJtbqTCXDagqNGzSKkoq08,中医内分泌专家杨波医生,6月前
做好6项检查，避免糖尿病并发症#糖尿病 #糖尿病科普 #知识创作人,https://www.douyin.com/video/6888605013728447744,4597,00:41,https://www.douyin.com/user/MS4wLjABAAAAXfHO1My4IccC9NutDj7_7W5GFjSqWHKlKk5Ju_MgPGI9p3PSQIu0FLtLLR4T8f0S,邹大进医生,1年前
糖尿病防治糖尿病的关键原来是这样！@苗阳  ,https://www.douyin.com/video/6976071483634371871,1117,00:34,https://www.douyin.com/user/MS4wLjABAAAA37ApEUXS10o8k7-fXq_68EflCjqy-ArLBoA--TWrdVulo2AlIifcp31oz5FdoXLA,心内科苗阳,5月前
糖尿病人做到三点，可避免并发症#这个视频有点料 #健康 #科普,https://www.douyin.com/video/6825847902645128451,2907,01:17,https://www.douyin.com/user/MS4wLjABAAAAyUYSI-jS6EXKebiIDJb10RITQ7iK_hHGnBy6gJaSxHg,李青大夫,1年前
日常生活中 我们如何防范糖尿病足？#医学科普 #涨知识 ,https://www.douyin.com/video/6997308193152060680,108,01:19,https://www.douyin.com/user/MS4wLjABAAAAwW8_e-SwD9RavYaFrJCsBm5qInK0uT1CqnCiFHpDwR7p4P2Mt0WlPN52_TGrEJiz,黄雯,3月前
妊娠期糖尿病的预防方法  @震洋健康  #知识创作人  #健康真相官,https://www.douyin.com/video/6899719879121849613,67,02:16,https://www.douyin.com/user/MS4wLjABAAAA3hnn1FW4LwmfPmRWX4KOk7JeAZ-5_qg3LuZd5A6-8ZY,彭李妉医生,1年前
糖前期怎样预防，关键是要改善生活方式。#健康科普 #糖尿病 #运动 #医学科普,https://www.douyin.com/video/6876640613966630148,450,00:32,https://www.douyin.com/user/MS4wLjABAAAApmCxkrR5RwkgmHbjyqkoYV53AfS8WhzWCsE0ssBz1Wg,连博士说内分泌,1年前
老年糖友运动，注意预防心率过快#糖尿病 #糖尿病科普 #健康真相官,https://www.douyin.com/video/6929791166082714887,2668,00:24,https://www.douyin.com/user/MS4wLjABAAAAXfHO1My4IccC9NutDj7_7W5GFjSqWHKlKk5Ju_MgPGI9p3PSQIu0FLtLLR4T8f0S,邹大进医生,9月前
#糖尿病 #高血糖 怎样预防糖尿病眼部并发症,https://www.douyin.com/video/6979465260482809129,1239,00:38,https://www.douyin.com/user/MS4wLjABAAAARz9j_M7MXa-9ouVdVcnLp-H3hy32om2DogZjnpEEqRJ8xnVzu9gpHA-6fIwRmWBf,内分泌科宋医生,5月前
日常生活中如何预防糖尿病 #健康科普  @抖音小助手,https://www.douyin.com/video/6934516252861811981,8,00:23,https://www.douyin.com/user/MS4wLjABAAAA2sJ608belqsAtiLe2NMNoAVJtLhYN_TwkGFhaps8Io2rgT8sHpR98Kn6OZH38x7r,阿拉善盟蒙医医院,9月前
糖尿病人日常要更加关注足部的保护，这几点尤其要注意！#糖尿病 #糖尿病足 #科普  #医生,https://www.douyin.com/video/6969756676878519566,36,00:41,https://www.douyin.com/user/MS4wLjABAAAA82cICyw0xr6f0xMmVw1oUYxpstDHONSyvlRD8_86-Dib0-X1MziyKJ4I0FUenkYD,同仁足踝张明珠医生,6月前
糖尿病人预防牙病这样做#糖尿病 #高血糖 #健康真相官,https://www.douyin.com/video/6911976798414769416,1415,00:42,https://www.douyin.com/user/MS4wLjABAAAAXfHO1My4IccC9NutDj7_7W5GFjSqWHKlKk5Ju_MgPGI9p3PSQIu0FLtLLR4T8f0S,邹大进医生,11月前
控制血糖，健康生活#医学科普 #糖尿病 #血糖,https://www.douyin.com/video/6894540448610684164,35,00:35,https://www.douyin.com/user/MS4wLjABAAAApyFiUWbcIDYJ6P_yRs4VQLY3Yica9EUaYXCv3HCB99E,南京市中医院,1年前
在饮食方面如何预防糖尿病？#糖尿病饮食#糖尿病科普#医学科普#科普健康知识,https://www.douyin.com/video/6894071123655298304,31,00:49,https://www.douyin.com/user/MS4wLjABAAAAXDdUpGpFAmHVoHBW-51agCRqGuwORUWfv1DMQJegJdE,宁城县中心医院,1年前
糖尿病的“未病”，如何预防并发症？,https://www.douyin.com/video/6926397980111015181,3750,00:24,https://www.douyin.com/user/MS4wLjABAAAAoSxHz7HhhQhEQEu3NOycuz6vfG44y0YR2ZBTxx0QT7nStEJgLri2cFFndnmjTb_F,听我说血糖,10月前
#李焱主任 点亮蓝光，我在行动#联合国糖尿病日 #糖友自我管理 #预防 ,https://www.douyin.com/video/7031093995375791390,421,02:22,https://www.douyin.com/user/MS4wLjABAAAAttnuwgJBI0Kp1-EgbmgDICqIz3etuQ3t7yxqmIFcYXLyQfNTZ0hOzIz4k0Yv0zkD,李焱主任,4周前
预防糖尿病肾病，7道防线要守住，或能“躲”过糖尿病肾病并发症,https://www.douyin.com/video/6967274443970202916,0,01:42,https://www.douyin.com/user/MS4wLjABAAAAau0ZwINgBOBhiQkH2-b9NnKtRU3xTpDRAfPBWMunVHk,尚医健康,1年前
糖尿病前期的福音！！！逆转糖尿病？你也可以！！#医学科普 #健康养生 #糖尿病科普,https://www.douyin.com/video/6873022502386388228,456,01:15,https://www.douyin.com/user/MS4wLjABAAAAFgcTUNc9G87_JOZ5iEDyhHsTyhL516SRVaVorajCMW56YiGspUzqY5auDtPbXvBT,内分泌科陈树春,1年前
糖尿病患者，想要预防和控制并发症，需要尽早使血糖达标！#糖尿病 #高血糖 #健康,https://www.douyin.com/video/6971219538935336205,971,00:27,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,6月前
糖尿病控制的ABC法则，控制好这三方面可以减少并发症 #糖尿病 #降血压 #胆固醇 ,https://www.douyin.com/video/7037115754176597278,1.1w,00:53,https://www.douyin.com/user/MS4wLjABAAAAoSxHz7HhhQhEQEu3NOycuz6vfG44y0YR2ZBTxx0QT7nStEJgLri2cFFndnmjTb_F,听我说血糖,1周前
春节预防-糖尿病：小糖人春节要多注意这些#禅一 @禅一说运动 @抖音小助手,https://www.douyin.com/video/6926831805203025163,1071,00:59,https://www.douyin.com/user/MS4wLjABAAAAyWBqS2Zhd-B4LdNddcabVJzj7C6WRvisI7kRrsyqxLDQGXoMD_1H6T-i39OeH8Oi,禅一说医,10月前
预防#糖尿病 的小方法：#洗脚 、#穿袜子 、剪趾甲都有大#讲究 ！#中医养生 @抖音小助手,https://www.douyin.com/video/6890726186222243086,122,00:46,https://www.douyin.com/user/MS4wLjABAAAAd6-Yr0lyH6lJHTgqDGlqtxuvAHCdzNzmJzV84Mp5C55qgKfpb5b5-jVbW2r4AI9o,环球中医,1年前
糖尿病患者的三级预防有哪些呢？,https://www.douyin.com/video/7005350963682741534,7,01:23,https://www.douyin.com/user/MS4wLjABAAAAc9XchUP0ufTGqfrNLx4FqH3fPjI-F47h_HvxSEgZ758,南医大四附院,3月前
如何预防糖尿病足？#健康真相官 #健康科普接力计划 @健康中国 @人民网 @抖音小助手  @医路向前巍子,https://www.douyin.com/video/6893804208122891532,47,00:23,https://www.douyin.com/user/MS4wLjABAAAAWfJAY-f6wL24_mMBSA3Jk3d80zmHjKm2yj1DSYguUbY,首都医科大学宣武医院,1年前
#健康 糖尿病人群运动要注意，控血糖、控体重是预防并发症理想措施#健康科普 #高血糖 ,https://www.douyin.com/video/6985835493061709086,39,00:33,https://www.douyin.com/user/MS4wLjABAAAAKrS6jYdczE2BcEVWn4BTNqipGSdXUkrUACtGFmsHH7c,王江宁医生,4月前
不当“小糖人”，年轻人预防糖尿病从这几点做起,https://www.douyin.com/video/6755313052511390988,19,00:50,https://www.douyin.com/user/MS4wLjABAAAApfp9mLaTW3pPpAR0iee8G-gWH4KdexGq0T9egNnleh8,健康情报局,2年前
运动可以降血糖，还可以预防高血糖 #全民健康计划 @河豚健康 #听我说血糖  #健身运动,https://www.douyin.com/video/6823272507399818499,891,00:51,https://www.douyin.com/user/MS4wLjABAAAAoSxHz7HhhQhEQEu3NOycuz6vfG44y0YR2ZBTxx0QT7nStEJgLri2cFFndnmjTb_F,听我说血糖,1年前
糖尿病足的预防,https://www.douyin.com/video/7023601774275710249,21,01:19,https://www.douyin.com/user/MS4wLjABAAAAN3qizUWBGHqbGKoH4aQY6vPfO3e-Q9ar-I_GzFBD-uyoAeB8yriGLNaHUxM2dZsz,健康甜田圈,1月前
糖尿病要预防低血糖 #糖尿病  #健康  #低血糖   #糖尿病饮食   #健康养生   #养生  #降糖药 ,https://www.douyin.com/video/6986171438923304228,1.4w,04:50,https://www.douyin.com/user/MS4wLjABAAAAebrk8AJSBr-XKxpJPASQEgJ6IsMaT_aBOqWz7vE03tA,疼痛科张医生做科普,4月前
预防#糖尿病 ，关键看好#糖前期！#并发症#高血糖,https://www.douyin.com/video/6890739047443008771,233,00:40,https://www.douyin.com/user/MS4wLjABAAAApmCxkrR5RwkgmHbjyqkoYV53AfS8WhzWCsE0ssBz1Wg,连博士说内分泌,1年前
#糖尿病 患者的自我管理是决定病情日后走向的重要因素，想要预防并发症，一定要学会严格管理自己。#健康科普 ,https://www.douyin.com/video/7036615394097909023,4704,00:27,https://www.douyin.com/user/MS4wLjABAAAAjG5iqlHrg-6ttwiYjOUUSoBKG6UlCjoLi4ZY8s0t4XK5V4Z4WxBNmajqFH7KLkQh,内分泌专家李爱国,2周前
家族有糖尿病，自己怎么避免#医学科普 #春节我在岗 #科普,https://www.douyin.com/video/6930522325754400011,1599,00:50,https://www.douyin.com/user/MS4wLjABAAAAyUYSI-jS6EXKebiIDJb10RITQ7iK_hHGnBy6gJaSxHg,李青大夫,9月前
范教授教你这么吃，血糖升的慢！#我是大医生,https://www.douyin.com/video/6757276421472701710,2.7w,00:41,https://www.douyin.com/user/MS4wLjABAAAAj5tpCJN8IAip_8yjA_DI6yOC99mGdAVXZEopVWAnzb0,北京卫视我是大医生,2年前
5个#小妙招 帮糖友们预防脑#中风 。#每天进步一点点 #抖音小助手 #糖尿病 #医学科普 @抖音小助手,https://www.douyin.com/video/6837405359917911311,1150,00:21,https://www.douyin.com/user/MS4wLjABAAAAB_AOSNvr-Kqv1CI5voPzjorpLGHScaNO4eVECLDootc,内分泌科孙医生,1年前
