标题,标题链接,_04b09e32a7964282872626a4aff3353bscss,d170ababc38fdbf760ca677dbaa9206ascss,caa4fd3df2607e91340989a2e41628d8scss_链接,_31dc42fa6181927e1afa821a0db10ed0scss,b32855717201aaabd3d83c162315ff0ascss
来的病人都很崩溃，只有尽力治疗，才能帮他们消除恐惧,https://www.douyin.com/video/7006110865380379912,2.0w,00:30,https://www.douyin.com/user/MS4wLjABAAAAfWpj9FtcgE4SZoUkIjx9QWerIi6VvYN8DtizPCUREyFo8EzgaGKBjXfdMNhs_xQA,大医健康,3月前
享受科技进步红利，让患者最大程度获益！#医学科普 #胃癌 #胰腺癌 @抖音小助手 @DOU+小助手,https://www.douyin.com/video/6889413442764049664,376,00:45,https://www.douyin.com/user/MS4wLjABAAAAGf-6jYJtqcYrA5vOZXXDULP-P1Bgah5uWoudqgd-lZBUfE8G6BqX9zPUIUZ0kOGj,暖胃大叔田艳涛主任,1年前
#医学知识科普 #健康科普,https://www.douyin.com/video/6975326691237416232,92,00:56,https://www.douyin.com/user/MS4wLjABAAAAbQ7M9cm3eazF4GfielSqsIHnSZAeZGh0sxBVAyw0cyQ,中国医科大学附属第一医院,6月前
带你秒懂胰腺内分泌和外分泌功能##医学科普 #科普健康知识 #肿瘤 #健康 #健康科普 ,https://www.douyin.com/video/7012911956487179550,586,00:51,https://www.douyin.com/user/MS4wLjABAAAAinT4yIToJ4uxYWza15SwlrbRrFL4aitAnsezC2He-BnLYdbQ9VmFfQXtNILdOU1E,肿瘤介入科刘玉金,2月前
一经发现往往是晚期，为什么#胰腺癌被称为#癌中之王 !看完转给重要的Ta#健康科普 ,https://www.douyin.com/video/6989573048907074824,6.8w,00:52,https://www.douyin.com/user/MS4wLjABAAAAGf-6jYJtqcYrA5vOZXXDULP-P1Bgah5uWoudqgd-lZBUfE8G6BqX9zPUIUZ0kOGj,暖胃大叔田艳涛主任,4月前
胰腺癌能治好吗？#健康中国科普 #健康大咖来了@中国医学科学院肿瘤医院胰胃外科主任医师田艳涛,https://www.douyin.com/video/6953085571065498893,155,00:55,https://www.douyin.com/user/MS4wLjABAAAAAdC548JiARqnjAJ0ZXajmlaEXoS8z-DRzMUUD0kkQ4U,健康中国,8月前
#医学知识科普,https://www.douyin.com/video/6975326089279212835,108,00:57,https://www.douyin.com/user/MS4wLjABAAAAbQ7M9cm3eazF4GfielSqsIHnSZAeZGh0sxBVAyw0cyQ,中国医科大学附属第一医院,6月前
师者，传道受业解惑也！看诊现场教学，你学会了吗？#健康  #医学生  #学习,https://www.douyin.com/video/6923104231788383495,436,00:17,https://www.douyin.com/user/MS4wLjABAAAA38-EDyJGCnK5UGf460sSV-f0UfwVwr-l1dX4OWh6xJL6t17JU4m1BBqKt_DZ22XZ,广安门陈长怀主任,10月前
最好的故事谁说胰腺癌患者的生存期只有半年？这位大爷术后第十七年了，依旧吃嘛嘛香心态倍儿棒 #医者,https://www.douyin.com/video/6900514186514779392,5632,00:34,https://www.douyin.com/user/MS4wLjABAAAAVMI1g6NtIm4ig6CaRGttgDA2IX4_Xf0FiK6S_L6oqXk,医者,1年前
明天继续讲讲体检查胰腺，该做什么检查#胰腺,https://www.douyin.com/video/6877504796786543886,4317,00:32,https://www.douyin.com/user/MS4wLjABAAAAno26x8XhvlQ05ZPXsXOmF7RzGGtB2NN8Jtf_-8-fD90,尤闻道医生（消化内镜）,1年前
之前视频引起了大家激烈的讨论，今天咱们就讲一下 #健康  #胰腺,https://www.douyin.com/video/6925695754409381128,1236,00:28,https://www.douyin.com/user/MS4wLjABAAAA4DfUlyz3X6P2ZroLtHp-qydaJBhEUpqU1UGaD5WncjA,老年病专家刘超,10月前
胰腺肿瘤的确诊往往非常困难，有时需要多种检查方法才能明确！#医学科普 #胰腺 @DOU+小助手 @抖音小助手,https://www.douyin.com/video/6868488074897280256,711,00:37,https://www.douyin.com/user/MS4wLjABAAAAGf-6jYJtqcYrA5vOZXXDULP-P1Bgah5uWoudqgd-lZBUfE8G6BqX9zPUIUZ0kOGj,暖胃大叔田艳涛主任,1年前
胰腺，一个你不知道的神秘器官！#胰腺 #糖尿病#胰岛@抖音小助手,https://www.douyin.com/video/6814003388720680200,570,00:58,https://www.douyin.com/user/MS4wLjABAAAAblHDQVv7xTIQG1CjWW3eyPYbunlyLj6G15ry0bJrK9uU5YQKnm3trymJazeTvj6L,木愚医生,1年前
如此凶残的胰腺癌，到底藏在身体的哪个角落？#健康 #胰腺 #健康科普 ,https://www.douyin.com/video/6982109193880866078,3.1w,00:45,https://www.douyin.com/user/MS4wLjABAAAAinT4yIToJ4uxYWza15SwlrbRrFL4aitAnsezC2He-BnLYdbQ9VmFfQXtNILdOU1E,肿瘤介入科刘玉金,5月前
术业有专攻是有道理的，一天到晚看胰腺癌，总结了很多经验#健康 ,https://www.douyin.com/video/7026887314458578213,609,00:32,https://www.douyin.com/user/MS4wLjABAAAAfWpj9FtcgE4SZoUkIjx9QWerIi6VvYN8DtizPCUREyFo8EzgaGKBjXfdMNhs_xQA,大医健康,1月前
#中医#胰腺#科普,https://www.douyin.com/video/7021428723048090910,665,00:24,https://www.douyin.com/user/MS4wLjABAAAA81nAD_9W0iF_N7BQcSOrGzWIEX4U9ApRVBGeeAWQO80,肿瘤科关念波,2月前
#胰腺炎 为什么这么可怕？费医生给你打个比方！#医学科普 #胰腺 ,https://www.douyin.com/video/7036288831494032653,4048,00:36,https://www.douyin.com/user/MS4wLjABAAAAvTOOvDVDpg5NCmP01erqVqSDldwdvoNwlhVDrH9F2yw,费健,3周前
惹恼凶残胰腺的因素有哪些，你知道吗？#胰腺炎@抖音小助手,https://www.douyin.com/video/6840713460288933128,5710,01:00,https://www.douyin.com/user/MS4wLjABAAAAblHDQVv7xTIQG1CjWW3eyPYbunlyLj6G15ry0bJrK9uU5YQKnm3trymJazeTvj6L,木愚医生,1年前
#门诊故事 #中药调理,https://www.douyin.com/video/6954163761913662756,198,00:43,https://www.douyin.com/user/MS4wLjABAAAAvtqZQoh09CXUOtnMotwM1WQu6_qnon1MLW2pEEsgjLD2eb9e-lcBRghA8sCGDVEi,中山一院教授张诗军,7月前
胰腺癌来了，多有4种迹象#医学科普 #胰腺 #健康科普 ,https://www.douyin.com/video/7025472202619325704,1315,00:47,https://www.douyin.com/user/MS4wLjABAAAAinT4yIToJ4uxYWza15SwlrbRrFL4aitAnsezC2He-BnLYdbQ9VmFfQXtNILdOU1E,肿瘤介入科刘玉金,1月前
原来消化食物的主角是它#胰腺 #健康 #消化 #医学科普 @抖音小助手,https://www.douyin.com/video/6905676296395820302,666,00:35,https://www.douyin.com/user/MS4wLjABAAAA_nlCCp0Dzi523lLM6306q4fOqb-DMjxG7OjVH7EifwLFn8jO6GBQDQbWxoC-nE6r,拜托了，玥小医,1年前
急性胰腺Y不过是炎症，为何会有致M性#胰腺炎 #医学科普,https://www.douyin.com/video/6970223441584639268,9.2w,01:14,https://www.douyin.com/user/MS4wLjABAAAAvTOOvDVDpg5NCmP01erqVqSDldwdvoNwlhVDrH9F2yw,费健,6月前
制作精良的科普视频,https://www.douyin.com/video/6974390115795766559,24,03:17,https://www.douyin.com/user/MS4wLjABAAAAJsqpl2zCUAp8WpR0vaCH7oaWnJ9m4hqdrgGEhGE0T0g,铜雀春深锁,6月前
肥胖合并糖尿病和胰腺炎患者手术结束，很艰难#减重手术 #医路有你 @DOU+小助手 @抖音正能量,https://www.douyin.com/video/6848929447798705408,2036,00:36,https://www.douyin.com/user/MS4wLjABAAAAKPaaexAufLUJg8THbc-nEQLLL6T76BC594xcuNsx4oY,孟化医学在线,1年前
医学永远会遇到让医生痛苦不堪的现实问题，一起努力，不畏荆棘！#胃癌#胰腺癌@抖音小助手 @DOU+小助手,https://www.douyin.com/video/6886074843733789952,3677,01:02,https://www.douyin.com/user/MS4wLjABAAAAGf-6jYJtqcYrA5vOZXXDULP-P1Bgah5uWoudqgd-lZBUfE8G6BqX9zPUIUZ0kOGj,暖胃大叔田艳涛主任,1年前
惹乐这个消化器官，它疼起来可真受不了#胰腺 #消化系统 #健康,https://www.douyin.com/video/6935366738120854798,1152,00:48,https://www.douyin.com/user/MS4wLjABAAAAAJWNeUiT0JQb9QC8E-DzQmWHPC0bCzMN52w2hvY4ymN_vXIhqVsrhCCtyYk0C0tW,珠江医院王新颖大夫,9月前
#体检加上这两项，及早发现#癌中之王踪迹，看完记得转发给重要的Ta#医学科普,https://www.douyin.com/video/6959828711843646759,10.3w,00:41,https://www.douyin.com/user/MS4wLjABAAAAGf-6jYJtqcYrA5vOZXXDULP-P1Bgah5uWoudqgd-lZBUfE8G6BqX9zPUIUZ0kOGj,暖胃大叔田艳涛主任,7月前
#手术室日常 #杨医生在线 一位胰腺癌患者，肿瘤压迫了胆管，......杨医生带您走进介入手术室！,https://www.douyin.com/video/6935737688259661096,87,01:15,https://www.douyin.com/user/MS4wLjABAAAAZMVoXy3Ucg6zUg-lo-heeD4e8LkR5rTw2prXjD_MUHgyNAeyktTmPvDDjWn15zs8,杨医生在线,9月前
长治市人民医院肝胆外科成功完成腹腔镜保留脾脏的胰体尾切除术！精雕细琢铸就工匠精神#腹腔镜 #医生 @抖音小助手,https://www.douyin.com/video/6937455009659505951,81,00:23,https://www.douyin.com/user/MS4wLjABAAAARm_J4zjpABKsv6cLSKn074D0wG7ETMoJRPMaMhS-ZjtzIgYnXCaeVQltBkM70AF5,长治市人民医院,9月前
想要防癌，应该如何做检查？加强CT靠谱吗？#健康,https://www.douyin.com/video/6901548974105283840,505,00:43,https://www.douyin.com/user/MS4wLjABAAAAbu6IlXnInbzcMl2efNmegiWUrOXeUQi6vIgh3pXyTa4,凤凰大健康,1年前
胰腺癌为什么很难被发现，称之为癌王？#健康 #胰腺癌,https://www.douyin.com/video/6901548442326240527,730,00:46,https://www.douyin.com/user/MS4wLjABAAAAbu6IlXnInbzcMl2efNmegiWUrOXeUQi6vIgh3pXyTa4,凤凰大健康,1年前
你知道癌中之王是谁吗？#癌中之王 #胰腺癌 #健康 #健康dou起来,https://www.douyin.com/video/6884494200075816207,1391,00:31,https://www.douyin.com/user/MS4wLjABAAAAbu6IlXnInbzcMl2efNmegiWUrOXeUQi6vIgh3pXyTa4,凤凰大健康,1年前
#癌症 #肿瘤 #健康dou起来 ,https://www.douyin.com/video/6983966736617901349,6851,00:35,https://www.douyin.com/user/MS4wLjABAAAA7HbtEKEeObmsuw1JvDb-yDC5xU1cFv193smHB31gMzSeBFSIy7WwPj-OGmY4TYEk,左明焕,5月前
胰腺ai与糖niao bing#医学科普 #糖友 #南方健康 @协育健康 ,https://www.douyin.com/video/7024437189417241896,114,01:04,https://www.douyin.com/user/MS4wLjABAAAALrpAsvWHpom8M6-vNmIcGYLG3KV_hpi6prNTvRfcVY8,影像科齐大夫,1月前
让患友不后悔，不纠结，一起往前看，希望在前方！#肿瘤科普 #胃癌#胰腺癌@抖音小助手 @DOU+小助手,https://www.douyin.com/video/6879559565893995791,2175,00:36,https://www.douyin.com/user/MS4wLjABAAAAGf-6jYJtqcYrA5vOZXXDULP-P1Bgah5uWoudqgd-lZBUfE8G6BqX9zPUIUZ0kOGj,暖胃大叔田艳涛主任,1年前
身居要职，深藏于体内#胰腺 #健康 #知识分享 #医学科普,https://www.douyin.com/video/6904929348395027719,4702,00:16,https://www.douyin.com/user/MS4wLjABAAAA_nlCCp0Dzi523lLM6306q4fOqb-DMjxG7OjVH7EifwLFn8jO6GBQDQbWxoC-nE6r,拜托了，玥小医,1年前
很多人有#胆总管结石 ，或者慢性胰腺炎引起的一关狭窄吧？看看现代科技，了解什么是消化医生常说的ERCP术,https://www.douyin.com/video/6902595630317767944,716,01:21,https://www.douyin.com/user/MS4wLjABAAAAPWs7Zx6DipYU6k_KUPe8P6FdgKadH7dFlXC3Y_lUG58,蓝莓医生周文胜,1年前
既然当初选择了学医，就意味着没有了休假！#胃癌#胰腺癌@抖音小助手 @DOU+小助手,https://www.douyin.com/video/6894902992634400000,652,00:50,https://www.douyin.com/user/MS4wLjABAAAAGf-6jYJtqcYrA5vOZXXDULP-P1Bgah5uWoudqgd-lZBUfE8G6BqX9zPUIUZ0kOGj,暖胃大叔田艳涛主任,1年前
84岁胰腺肿瘤患者，术后调理已4年，近来复诊，效果还是可以的，只是饮食还需要再控制一下#诊室日常 #健康科普 #胰腺 ,https://www.douyin.com/video/7042622646936292644,205,00:28,https://www.douyin.com/user/MS4wLjABAAAAvtqZQoh09CXUOtnMotwM1WQu6_qnon1MLW2pEEsgjLD2eb9e-lcBRghA8sCGDVEi,中山一院教授张诗军,5天前
#为救孩子妈妈捐肾爸爸捐胰腺 27岁的小朋（化名）因严重的糖尿病，器官衰竭，生命垂危......,https://www.douyin.com/video/6997216292147105031,829,00:12,https://www.douyin.com/user/MS4wLjABAAAAtsKhUPQzPEoCRrpfstNDvOUQ1Zq-5JhRT6cYAd-Q0HA,半月谈,4月前
7天7夜，义诊400余人，手术50余台，医者在4200米海拔果洛，累成了这副模样！心疼之余，反手就是赞,https://www.douyin.com/video/6752405076632931597,5.2w,00:58,https://www.douyin.com/user/MS4wLjABAAAAVMI1g6NtIm4ig6CaRGttgDA2IX4_Xf0FiK6S_L6oqXk,医者,2年前
来到厦门，我不止带来MNY，我还带来了MDT…源于霍普金斯，背靠上海总部，我们是X战队，专攻胰腺！,https://www.douyin.com/video/6986924066674396451,234,00:30,https://www.douyin.com/user/MS4wLjABAAAAXz3HSy5J2acL6dHwUmLT9sYoMZFF6guuRkm8mujKfFO1I_bAUvwD_XaD2h5K1mfv,胰胆胃肠外科吴文川,5月前
哪些胰腺囊性肿瘤只需定期随访？#医学科普 #胰腺囊肿 #胰腺囊性肿瘤,https://www.douyin.com/video/6907850957694995723,155,01:13,https://www.douyin.com/user/MS4wLjABAAAAXz3HSy5J2acL6dHwUmLT9sYoMZFF6guuRkm8mujKfFO1I_bAUvwD_XaD2h5K1mfv,胰胆胃肠外科吴文川,1年前
胰腺炎为什么这么可怕！#胰腺炎,https://www.douyin.com/video/6800330486230125837,780,00:58,https://www.douyin.com/user/MS4wLjABAAAAblHDQVv7xTIQG1CjWW3eyPYbunlyLj6G15ry0bJrK9uU5YQKnm3trymJazeTvj6L,木愚医生,1年前
我院胰腺中心举行2020年度1000例胰腺手术总结暨ISGPS国际指南发布会#胰腺 #新闻 #最新消息#苏大强,https://www.douyin.com/video/6906492473632181515,159,00:15,https://www.douyin.com/user/MS4wLjABAAAAneV4UYJDHkbks6wxz6RV9PYp3_fNf9__YFzpVcb_wU8,江苏省人民医院,1年前
胰腺炎#医学科普,https://www.douyin.com/video/6938433940172672259,965,01:28,https://www.douyin.com/user/MS4wLjABAAAAMncDv689NgXx6d6F1j_-w0Ozoh8GcEmDCvJXSCu6bQY,胡博文 肝胆医生,9月前
多学科团队攻坚胰腺ái，探索全新治疗之路#MDT #多学科会诊,https://www.douyin.com/video/6857060915162942727,51,00:21,https://www.douyin.com/user/MS4wLjABAAAAFT7Y5HMMYLtC613VsjZSLYW2WbwM2LLgrp_MlopwyJC2IViGJilEAgM4mAC7Y6rB,南京市第一医院,1年前
胰腺炎痊愈了也不能吃肉吗？#医学科普 #胰腺炎 #健康 ,https://www.douyin.com/video/7039999064338910477,828,00:28,https://www.douyin.com/user/MS4wLjABAAAAvTOOvDVDpg5NCmP01erqVqSDldwdvoNwlhVDrH9F2yw,费健,1周前
#医学影像 ,https://www.douyin.com/video/7012466696413777185,124,00:09,https://www.douyin.com/user/MS4wLjABAAAArvPc2GHZqwoXxr740BgVIkKz8pIOuul2V6ixJJnnJJRA9OTN3f0QNOFNsND69nii,暖医阿邱,2月前
胰腺癌早期有信号吗？#健康中国科普 #健康大咖来了@中国医学科学院肿瘤医院胰胃外科主任医师田艳涛,https://www.douyin.com/video/6953085779937627405,89,01:05,https://www.douyin.com/user/MS4wLjABAAAAAdC548JiARqnjAJ0ZXajmlaEXoS8z-DRzMUUD0kkQ4U,健康中国,8月前
癌胚抗原升高，三年后诊断为胰腺癌，当时漏诊了吗？#癌症 #体检 #健康 ,https://www.douyin.com/video/6991405664719473956,1.5w,02:51,https://www.douyin.com/user/MS4wLjABAAAAF5YRxatWMv5tMglPcTvSyWliYURpbHeudZ6uXJdle1k,李瑛,4月前
狂吃大肥肉？想逼你的胰腺“自杀”吗？@抖音小助手,https://www.douyin.com/video/6812305038631767309,2344,01:08,https://www.douyin.com/user/MS4wLjABAAAA9BoUj5V8BAnPRzyewUVbTcEA_OIcucBkmfDFNBqKTJY,lntv健康一身轻,1年前
,,652,00:28,https://www.douyin.com/user/MS4wLjABAAAAvEy9XNpzF0WqwAj6vTI5SrL5aBDbrkAzHfkf8zsqoQA,笔底超“声”,3月前
#胰腺炎 只是个普通的炎症吗？犯了重则可能会。。。 ,https://www.douyin.com/video/6979156008446774558,352,00:24,https://www.douyin.com/user/MS4wLjABAAAAvtqZQoh09CXUOtnMotwM1WQu6_qnon1MLW2pEEsgjLD2eb9e-lcBRghA8sCGDVEi,中山一院教授张诗军,5月前
糖niao冰患者的胰D功能，能恢复到正常吗？#健康科普 #健康,https://www.douyin.com/video/6936489864846249252,1195,00:33,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,9月前
#医学科普 胰腺发炎是怎么回事？#胰腺 #饮酒 #癌症 @抖音小助手 @DOU+小助手,https://www.douyin.com/video/6965309188436200740,352,00:32,https://www.douyin.com/user/MS4wLjABAAAARpgeqqGKk2Ob74IeqRPAQY0Z_n4SytU77ZxQAaPqbVs,肝胆疾病专家王东,7月前
#胰腺囊肿 #门诊故事 @肖瘤健康,https://www.douyin.com/video/6953168297886076196,161,00:31,https://www.douyin.com/user/MS4wLjABAAAAvtqZQoh09CXUOtnMotwM1WQu6_qnon1MLW2pEEsgjLD2eb9e-lcBRghA8sCGDVEi,中山一院教授张诗军,8月前
你无肉不欢？当心胰腺炎找你麻烦！@抖音小助手,https://www.douyin.com/video/6809117737248361742,3981,02:05,https://www.douyin.com/user/MS4wLjABAAAA9BoUj5V8BAnPRzyewUVbTcEA_OIcucBkmfDFNBqKTJY,lntv健康一身轻,1年前
