标题,标题链接,_04b09e32a7964282872626a4aff3353bscss,d170ababc38fdbf760ca677dbaa9206ascss,caa4fd3df2607e91340989a2e41628d8scss_链接,_31dc42fa6181927e1afa821a0db10ed0scss,b32855717201aaabd3d83c162315ff0ascss
妊娠期#糖尿病 ，合理饮食加运动，母子均有益。#关爱女性 #医学科普 ,https://www.douyin.com/video/6979878828025908515,763,00:51,https://www.douyin.com/user/MS4wLjABAAAABI0zAr-bk_SNYAzsyj5-Ogss4WnIEHvdibaahx9a1Eo,鲁平大夫,5月前
都是怀孕糖尿病，这种情况更加要重视！#医学科普,https://www.douyin.com/video/6899095398825217287,1809,00:57,https://www.douyin.com/user/MS4wLjABAAAA-AWrK0PFT2cOvAIZ2db7KqZwNgK7IcaoA8GKjctmfm4,肖喜荣,1年前
#妊娠期糖尿病 是孕妈妈要注意的事项之一，按时筛查避免发生…#怀孕,https://www.douyin.com/video/6959091238092033293,101,00:38,https://www.douyin.com/user/MS4wLjABAAAAXEpWBVOjLKZf0kDybQABCxpSPWbqxZSMo_FxaqmbkSg89gcVyEXJ6tOqTtnUwNK7,何巧花教授,7月前
妊娠期间得的糖尿病，生完宝宝就能好吗？  #怀孕  #妊娠期糖尿病  #孕期  @北方名医,https://www.douyin.com/video/6956015325381004581,168,00:39,https://www.douyin.com/user/MS4wLjABAAAAq_ty4hJkXhNIqETsqyF8Zy7gvBf8gszkrKHdB2G4u4Jnvkgr5gpWJpxse1HuSj0b,产科杜鹃,7月前
孕期哪些人尤其要注意血糖的变化？#孕期糖尿病 #关爱母婴健康 #健康科普 ,https://www.douyin.com/video/7018835737579703565,35,01:51,https://www.douyin.com/user/MS4wLjABAAAAdkTy-GlIq0Bu1ZON9WIWh6j0bGcIt5OeKp5R9ETGQAY,屠京慧医生,2月前
如何预防妊娠期糖尿病？#dou出新知 #女性健康#医学科普,https://www.douyin.com/video/6964284127528914207,103,01:02,https://www.douyin.com/user/MS4wLjABAAAA38NaXtLieUl4Q-7XucnFOijhVmrWgOKGIY_F5fobrsM,龚晓明医生,6月前
上次视频发出后，很多孕妈问，妊娠期糖尿病有什么危害？这危害可不小！#怀孕 #孕期 #糖尿病 #妊娠期糖尿病 ,https://www.douyin.com/video/7006248892467596551,282,00:45,https://www.douyin.com/user/MS4wLjABAAAAhzIS61yurTcbIfPpyvWJOijrAof3TJHK7FGSbw7qpJ0,刘晓夏妇产科医生,3月前
#孕期糖尿病 该怎样控制饮食？#健康科普,https://www.douyin.com/video/6964659889465576712,5252,00:59,https://www.douyin.com/user/MS4wLjABAAAAJqa-y7VtGEbChbshaOo735vtnSYpmAqkvvA_qSkRzu4,妇产科朱宝菊,6月前
妊娠期的血糖标准，和普通人群是不一样的 #孕期高血糖 #妊娠期糖尿病 #孕期血糖 ,https://www.douyin.com/video/6987291763518000392,945,00:36,https://www.douyin.com/user/MS4wLjABAAAAoSxHz7HhhQhEQEu3NOycuz6vfG44y0YR2ZBTxx0QT7nStEJgLri2cFFndnmjTb_F,听我说血糖,4月前
#健康科普 妊娠期糖尿病患者该怎样健康饮食？#dou是知识点,https://www.douyin.com/video/6826976907402284299,331,01:55,https://www.douyin.com/user/MS4wLjABAAAAiT7DwPbF2u8rLutihtnTDKvVVosCZvm8flaoSr1WMWw,江西省妇幼保健院,1年前
孕期糖尿病有哪些症状？#妊糖 #孕产事问段涛,https://www.douyin.com/video/6861951983708949771,1315,00:42,https://www.douyin.com/user/MS4wLjABAAAAr45yTGk_Cd6IZwdUZhyeoIWE4NM5xMbUbUdW6VdykiU,段涛医生,1年前
孕期糖尿病影响孩子吗#育儿 #妊娠期糖尿病 ,https://www.douyin.com/video/7012809560503176483,241,00:47,https://www.douyin.com/user/MS4wLjABAAAAO3unr0Uf1ixrhUIuk3zhStmBUKRO94cOTTSSyx6GRuc,儿科张均喜大夫,2月前
#创作灵感 妊娠期糖尿病的孕妈，一定要注意低糖！#怀孕 #孕期知识 #妊娠期糖尿病 #孕妈知识学堂,https://www.douyin.com/video/7030280068505046313,317,00:57,https://www.douyin.com/user/MS4wLjABAAAAq_ty4hJkXhNIqETsqyF8Zy7gvBf8gszkrKHdB2G4u4Jnvkgr5gpWJpxse1HuSj0b,产科杜鹃,1月前
#妊娠糖尿病 #血糖 控制在多少合适？,https://www.douyin.com/video/6943083261337799970,3156,00:31,https://www.douyin.com/user/MS4wLjABAAAAfcltBJ0ynVNSG5CHK4lO4dnPKVoJr4Pda3VV2oB8zmto0Cikh3uiISwygCfKU45v,内分泌科田医生,8月前
妊娠期糖尿病能被治愈吗？  @震洋健康   #知识创作人   #健康真相官,https://www.douyin.com/video/6891554090954870029,57,01:32,https://www.douyin.com/user/MS4wLjABAAAA3hnn1FW4LwmfPmRWX4KOk7JeAZ-5_qg3LuZd5A6-8ZY,彭李妉医生,1年前
孕妈们要注意妊娠期糖尿病噢！#医学科普 #医者名片 #健康真相官 @DOU+小助手,https://www.douyin.com/video/6900380428096572672,90,00:47,https://www.douyin.com/user/MS4wLjABAAAAE6N2Ua7sC3oYFBtJWdnF0hLh5nXhoDGQcIhLCawqKaw-0bxdKrj5zWHkyytAOISu,内分泌科史双伟,1年前
妊娠糖尿病会传给孩子吗#糖尿病 #妊娠糖尿病 ,https://www.douyin.com/video/6990552092595309828,946,00:23,https://www.douyin.com/user/MS4wLjABAAAAI-fjD_svt0whoX9ZZ5A3feLrJjnc8iHznPI-T0gT27hPUFFIs4hBHs3dwfbZ53Pi,陆志强讲内分泌,4月前
妊娠糖尿病对胎儿有什么影响  @震洋健康  @中医陈医生 #暑期知识大作战,https://www.douyin.com/video/6877116892171996430,697,00:56,https://www.douyin.com/user/MS4wLjABAAAApiocM96dY5ErSnmjylAQuHunCiDMzrntJAcbzZfX8k4,中医谭医生,1年前
孕早期血糖升高就是#妊娠期糖尿病 ？,https://www.douyin.com/video/6976155389058452749,3950,00:30,https://www.douyin.com/user/MS4wLjABAAAAg-2yC_pb8oDutvfu-ClglW2QK9nmcDuH2eekpQGOXvo,约见名医,5月前
#产科男医生 #妊娠期糖尿病 #妊娠期 #糖尿病 不代表不吃.只是合理的去吃.,https://www.douyin.com/video/7020318422475066661,247,00:40,https://www.douyin.com/user/MS4wLjABAAAAJFrDkgNDlZ8FS3s4qrY8uUoAoQgx1LjdbkINC3a9HOY5qVLB3sK-rQlGGOTjQkmy,蔡大军主任,2月前
怀孕了要严格控制血糖，更需要有方法有技巧。#医学科普 #孕期知识 #糖尿病 @全民大健康,https://www.douyin.com/video/6897136794773556480,1399,01:26,https://www.douyin.com/user/MS4wLjABAAAAW98-toG70W270pHNEb3BASR3lDwoBXu9LGGm0QffL5VLlDfLhVtq1LEUed6c-wlT,妇产卫士李主任,1年前
妊娠期糖妈妈，常会有这样几个特征！#怀孕 #孕期 @北方名医,https://www.douyin.com/video/7013281939327028521,366,00:31,https://www.douyin.com/user/MS4wLjABAAAAq_ty4hJkXhNIqETsqyF8Zy7gvBf8gszkrKHdB2G4u4Jnvkgr5gpWJpxse1HuSj0b,产科杜鹃,2月前
预防妊娠糖尿病,https://www.douyin.com/video/6960487342952008996,405,01:55,https://www.douyin.com/user/MS4wLjABAAAA-9RDtCKbgT40O0R-oBSbhHvdCKTKcYXNXcr-cYh_4kmwZUZXuU9TWXQrTTrrfyf_,马欣教授,7月前
同是妊娠期“糖”妈，治疗方案未必相同！#怀孕 #妊娠期糖尿病 #孕期 @北方名医,https://www.douyin.com/video/6989085092870196520,1080,00:25,https://www.douyin.com/user/MS4wLjABAAAAq_ty4hJkXhNIqETsqyF8Zy7gvBf8gszkrKHdB2G4u4Jnvkgr5gpWJpxse1HuSj0b,产科杜鹃,4月前
控糖要合理，该补充的营养不能落下，过于追求清淡也不好#孕期知识 #怀孕食谱 #妊娠期糖尿病 ,https://www.douyin.com/video/6979552761457265935,1708,00:26,https://www.douyin.com/user/MS4wLjABAAAAW98-toG70W270pHNEb3BASR3lDwoBXu9LGGm0QffL5VLlDfLhVtq1LEUed6c-wlT,妇产卫士李主任,5月前
一个让我印象深刻的病例#医学科普 #妊娠期糖尿病 ,https://www.douyin.com/video/6997338887890767111,4481,01:22,https://www.douyin.com/user/MS4wLjABAAAAJqa-y7VtGEbChbshaOo735vtnSYpmAqkvvA_qSkRzu4,妇产科朱宝菊,4月前
孕期糖尿病应该怎么吃（3）—饮食框架#医学科普,https://www.douyin.com/video/6900097035337239816,3266,00:55,https://www.douyin.com/user/MS4wLjABAAAA-AWrK0PFT2cOvAIZ2db7KqZwNgK7IcaoA8GKjctmfm4,肖喜荣,1年前
#妊娠 #糖尿病 怎么办！#抖音小助手 #医学科普 #怀孕 #健康 #科普 #涨知识,https://www.douyin.com/video/6987315918955154719,12,00:28,https://www.douyin.com/user/MS4wLjABAAAAkISjbp0-7CMkXT8NqeJ4Koik96IB0s-mXQvyV5vjVht5CfICwbR0JHDbLFjn8PD4,张炜医生,4月前
孕期妊娠糖尿病，足月后要提前入院催产吗？#孕产事问段涛,https://www.douyin.com/video/6829991600572206336,1063,00:48,https://www.douyin.com/user/MS4wLjABAAAAr45yTGk_Cd6IZwdUZhyeoIWE4NM5xMbUbUdW6VdykiU,段涛医生,1年前
妊娠糖尿病和妊娠期糖尿病是一回事吗？  #科普健康知识 #糖尿病科普,https://www.douyin.com/video/7040626709636386052,220,02:32,https://www.douyin.com/user/MS4wLjABAAAAJOzdDV4Jox4eX7HgE7WmRO6ZH0wuWY4rLsc0L4tiNh-2USqgM6xsye3Jg8mS8txq,李梅医生说糖尿病,6天前
怀孕时把吃研究明白了，终身受益#怀孕 #妊娠 #妊娠糖尿病 #胖 #吃 #健康 #养生 #胖,https://www.douyin.com/video/6910003625565719819,4.5w,00:29,https://www.douyin.com/user/MS4wLjABAAAAP4Dc0acfsN2dsVFcHDmqfsoCrDDkmEKK_DWcXj4g2sQ,老吴,11月前
孕期一定要控制高血糖，因为宝宝和妈妈都会“受伤”#妊娠糖尿病 #孕期控糖 ,https://www.douyin.com/video/7023188616964754724,1109,00:24,https://www.douyin.com/user/MS4wLjABAAAAXfHO1My4IccC9NutDj7_7W5GFjSqWHKlKk5Ju_MgPGI9p3PSQIu0FLtLLR4T8f0S,邹大进医生,1月前
妊娠期糖尿病怎么治 #妊娠期糖尿病  #血糖  #孕妇  @DOU+小助手,https://www.douyin.com/video/6871097382759599374,1217,00:38,https://www.douyin.com/user/MS4wLjABAAAAeImrGtdq53R7xV7lvXS01uSyj2OoRAYr6kqMC9JYvbjBO6CpZARKmS8YPnePJhQ5,石家庄市妇幼保健院,1年前
不吃，不打针，教大家两招，搞定大部分妊娠期糖尿bing #妊娠期糖尿 #怀孕 @南方健康,https://www.douyin.com/video/6818019587855092999,1853,00:30,https://www.douyin.com/user/MS4wLjABAAAACrLPA7yNgsrUVjim0J8yko-39ioUcCk-Y9mh19klYpfkJZNg98DI9r1RVPYP9LzJ,妇产科张医生,1年前
#吴医生妊糖课 最关键的是重视起来，不要胡吃海喝吃那么多水果。如果真控制不好加胰岛素也不可怕,https://www.douyin.com/video/6813271679020584195,8780,00:55,https://www.douyin.com/user/MS4wLjABAAAAP4Dc0acfsN2dsVFcHDmqfsoCrDDkmEKK_DWcXj4g2sQ,老吴,1年前
孕期高血糖不控制饮食，等到干预就后悔了#门诊故事 #健康科普 #怀孕 ,https://www.douyin.com/video/6996921805873122598,2.5w,01:03,https://www.douyin.com/user/MS4wLjABAAAA5ISASt91185T23YemR-5uxdIdwuS-axYE7XKNWSXYL8,妇产科—杨媛媛,4月前
妊娠合并糖尿病，#孕妈 应该怎么吃？浙大二院临床营养科主任张片红告诉你#妊娠糖尿病 #健康 #孕期,https://www.douyin.com/video/6916107094215150862,372,00:27,https://www.douyin.com/user/MS4wLjABAAAAeyVlZtFXuZYyuiZ5ZAv2wBFuNJfzvtbDj634_AwLdSQY0M-F1oOEo7ffhMl6BoW9,浙江名医馆,11月前
孕期血糖高，从这三方面控制！#漫漫求子路 #孕孕孕 #十万个怎么做 @生命医学健康说 @生殖科林医生,https://www.douyin.com/video/6832936595973295368,1719,00:32,https://www.douyin.com/user/MS4wLjABAAAAW98-toG70W270pHNEb3BASR3lDwoBXu9LGGm0QffL5VLlDfLhVtq1LEUed6c-wlT,妇产卫士李主任,1年前
妊娠期怎么控糖？可以吃药吗？#孕期控糖#控糖孕妇#妊娠糖尿病 ,https://www.douyin.com/video/7023189796575104286,898,00:30,https://www.douyin.com/user/MS4wLjABAAAAXfHO1My4IccC9NutDj7_7W5GFjSqWHKlKk5Ju_MgPGI9p3PSQIu0FLtLLR4T8f0S,邹大进医生,1月前
有妊糖的孕妈应该如何吃饭呢？@震洋健康 @中医李山山医生 #科普健康知识 ,https://www.douyin.com/video/6984705938741660942,40,01:32,https://www.douyin.com/user/MS4wLjABAAAA3hnn1FW4LwmfPmRWX4KOk7JeAZ-5_qg3LuZd5A6-8ZY,彭李妉医生,5月前
女生妊娠，糖尿病你真的有正确认知么？#健康知识 #科普 #健康科普大赛,https://www.douyin.com/video/6904267937276906760,327,01:03,https://www.douyin.com/user/MS4wLjABAAAAfs2ezydI2-v3nTIvTdFDYBzvA_q_NPMAGM0iPnpT_oU,关海霞,1年前
#产科男医生 #妊娠期糖尿病 会引起#羊水过多 .,https://www.douyin.com/video/6989117074886905125,838,00:18,https://www.douyin.com/user/MS4wLjABAAAAJFrDkgNDlZ8FS3s4qrY8uUoAoQgx1LjdbkINC3a9HOY5qVLB3sK-rQlGGOTjQkmy,蔡大军主任,4月前
早孕期空腹X糖稍高，孕妈该咋做？#怀孕 #孕期 #妊娠期糖尿病 @北方名医,https://www.douyin.com/video/6997585952487050496,551,00:36,https://www.douyin.com/user/MS4wLjABAAAAq_ty4hJkXhNIqETsqyF8Zy7gvBf8gszkrKHdB2G4u4Jnvkgr5gpWJpxse1HuSj0b,产科杜鹃,4月前
孕期#高血糖 因该如何合理控糖#医学科普 ,https://www.douyin.com/video/7007326129279307041,928,01:20,https://www.douyin.com/user/MS4wLjABAAAAJqa-y7VtGEbChbshaOo735vtnSYpmAqkvvA_qSkRzu4,妇产科朱宝菊,3月前
不吃，不打针，两招搞定妊娠期糖尿病（下）#怀孕 #妊娠期糖尿 #血糖 @南方健康,https://www.douyin.com/video/6818133482867264781,2175,00:33,https://www.douyin.com/user/MS4wLjABAAAACrLPA7yNgsrUVjim0J8yko-39ioUcCk-Y9mh19klYpfkJZNg98DI9r1RVPYP9LzJ,妇产科张医生,1年前
孕期糖尿病会遗传给宝宝吗？#dou出新知 #孕期 #涨知识,https://www.douyin.com/video/6938661350650432782,1228,00:26,https://www.douyin.com/user/MS4wLjABAAAA38NaXtLieUl4Q-7XucnFOijhVmrWgOKGIY_F5fobrsM,龚晓明医生,9月前
孕期血糖高，是不是生完孩子就没事了呢？#孕期 #糖尿病 #抖音小助手 #奉天承运祈福2021 @DOU+小助手,https://www.douyin.com/video/6920120962847378695,267,00:59,https://www.douyin.com/user/MS4wLjABAAAAeImrGtdq53R7xV7lvXS01uSyj2OoRAYr6kqMC9JYvbjBO6CpZARKmS8YPnePJhQ5,石家庄市妇幼保健院,10月前
#医学科普 #孕期 本期产科医生带您了解妊娠期糖尿病，围观啦！,https://www.douyin.com/video/6971952109151423777,511,01:40,https://www.douyin.com/user/MS4wLjABAAAAb_FwbxxQNH9Fm8c965gXvpaevxNPUzG5b0APq2SShuY,富平县妇女儿童医院,6月前
妊娠期糖尿病产后能母乳喂养吗？#怀孕 #孕期 @北方名医,https://www.douyin.com/video/6979050080766610728,435,00:11,https://www.douyin.com/user/MS4wLjABAAAAq_ty4hJkXhNIqETsqyF8Zy7gvBf8gszkrKHdB2G4u4Jnvkgr5gpWJpxse1HuSj0b,产科杜鹃,5月前
孕妈妈得了糖尿病怎么办？营养科医生给你支招 #糖尿病  #孕妇  #妊娠期糖尿病,https://www.douyin.com/video/6906791504421866766,440,02:17,https://www.douyin.com/user/MS4wLjABAAAAWxWD_6Sr26FsX6VNiSCAyN1jXvoj_fESLHqblnC4iWU,株洲市中心医院,1年前
妊娠糖尿病孕妇可以吃草莓吗？  @震洋健康  #知识创作人  #健康真相官,https://www.douyin.com/video/6898607771458080007,79,01:10,https://www.douyin.com/user/MS4wLjABAAAA3hnn1FW4LwmfPmRWX4KOk7JeAZ-5_qg3LuZd5A6-8ZY,彭李妉医生,1年前
YF血糖高可打胰岛素吗？  @震洋健康  #知识创作人  #健康真相官,https://www.douyin.com/video/6900464786425924877,130,01:31,https://www.douyin.com/user/MS4wLjABAAAA3hnn1FW4LwmfPmRWX4KOk7JeAZ-5_qg3LuZd5A6-8ZY,彭李妉医生,1年前
糖控的好体重却不增反降，孕妈该怎么办？#怀孕 #孕期知识 #妊娠期糖尿病 @北方名医,https://www.douyin.com/video/6997226420825017635,483,00:36,https://www.douyin.com/user/MS4wLjABAAAAq_ty4hJkXhNIqETsqyF8Zy7gvBf8gszkrKHdB2G4u4Jnvkgr5gpWJpxse1HuSj0b,产科杜鹃,4月前
孕妈知道糖高对宝宝的影响吗#妊娠期糖尿病#产科医生 #了不起的医生 ,https://www.douyin.com/video/7036672000693161230,309,00:58,https://www.douyin.com/user/MS4wLjABAAAA89UCnoGoO0-EjPEYB4Svd5R6bjyBe5g9erBS1tbGQC8Bd5JPPX04MCr9s2pxSM5_,产科医生蔡雁,2周前
孕妇血糖高可以吃什么水果？血糖高吃这些,https://www.douyin.com/video/6867470124073356556,132,01:40,https://www.douyin.com/user/MS4wLjABAAAAhWVdFY_-kUUEAYcjrqT9v1bF050qHelQjL0XpcxOc1o,有来科普,1年前
父母患有糖尿病会对孩子造成多大影响？#糖尿病科普 #妊娠糖尿病 #产检 ,https://www.douyin.com/video/6986938917266279714,2397,00:27,https://www.douyin.com/user/MS4wLjABAAAAr45yTGk_Cd6IZwdUZhyeoIWE4NM5xMbUbUdW6VdykiU,段涛医生,4月前
#妊娠期高血糖 控制饮食是很关键的#医学科普 #保胎ing,https://www.douyin.com/video/7025786536503364871,2418,01:00,https://www.douyin.com/user/MS4wLjABAAAAJqa-y7VtGEbChbshaOo735vtnSYpmAqkvvA_qSkRzu4,妇产科朱宝菊,1月前
妊娠后期为啥血糖突然升高？管还是不管？#怀孕 #孕期 #@北方名医,https://www.douyin.com/video/6959876952517889315,206,00:49,https://www.douyin.com/user/MS4wLjABAAAAq_ty4hJkXhNIqETsqyF8Zy7gvBf8gszkrKHdB2G4u4Jnvkgr5gpWJpxse1HuSj0b,产科杜鹃,7月前
#孕期高血糖 要尽量控制在范围之内！#女性健康  @DOU+小助手,https://www.douyin.com/video/6943911178913500446,2254,00:36,https://www.douyin.com/user/MS4wLjABAAAAJqa-y7VtGEbChbshaOo735vtnSYpmAqkvvA_qSkRzu4,妇产科朱宝菊,8月前
#孕期高血糖 也不能不吃不喝。#医学科普 @DOU+小助手,https://www.douyin.com/video/6965779270400576775,1344,01:09,https://www.douyin.com/user/MS4wLjABAAAAJqa-y7VtGEbChbshaOo735vtnSYpmAqkvvA_qSkRzu4,妇产科朱宝菊,6月前
孕期的血糖知识 #孕期知识 #孕期血糖 #妊娠血糖 ,https://www.douyin.com/video/6992607740711488771,1060,00:26,https://www.douyin.com/user/MS4wLjABAAAAoSxHz7HhhQhEQEu3NOycuz6vfG44y0YR2ZBTxx0QT7nStEJgLri2cFFndnmjTb_F,听我说血糖,4月前
妊娠期糖尿bing 对胎儿有什么影响，看了吓一跳#健康dou起来 #怀孕 @南方健康,https://www.douyin.com/video/6821074154498821390,479,00:39,https://www.douyin.com/user/MS4wLjABAAAACrLPA7yNgsrUVjim0J8yko-39ioUcCk-Y9mh19klYpfkJZNg98DI9r1RVPYP9LzJ,妇产科张医生,1年前
孕期要严格控制血糖，孕妈们可以尝试分餐，这一招好使。#医学科普 #孕期知识 #糖尿病 @全民大健康,https://www.douyin.com/video/6899360336122613007,1194,00:29,https://www.douyin.com/user/MS4wLjABAAAAW98-toG70W270pHNEb3BASR3lDwoBXu9LGGm0QffL5VLlDfLhVtq1LEUed6c-wlT,妇产卫士李主任,1年前
糖尿病对胎儿有哪些不良影响？,https://www.douyin.com/video/6988001428556074276,94,00:57,https://www.douyin.com/user/MS4wLjABAAAApICR1eiTZW23OhnRkC-NK3aX_7MjfIsILuyREW9Cy1A,刘湘源医生,4月前
