标题,标题链接,_04b09e32a7964282872626a4aff3353bscss,d170ababc38fdbf760ca677dbaa9206ascss,caa4fd3df2607e91340989a2e41628d8scss_链接,_31dc42fa6181927e1afa821a0db10ed0scss,b32855717201aaabd3d83c162315ff0ascss
心衰的发生并不是没有预示的，如果能及时发现这4大症状，或能远离意外发生#中医 #健康 #医学科普,https://www.douyin.com/video/6928002582564670733,301,01:02,https://www.douyin.com/user/MS4wLjABAAAAMh0IAsKTcPFEF8lKOFmKcm6QYAF9pL7hpDOm4PUOyMLtF1a_MfDeIdxYG4WdNK1Y,鲁卫星教授,9月前
心衰的存活率是多少？还能活多久？,https://www.douyin.com/video/7016138582503034149,2544,00:35,https://www.douyin.com/user/MS4wLjABAAAAQevDFM6aXR-OI5w6aMR20E3N8y96QoqbihFA9LhMG2JR3xSUBn6hVWdDixG3OSlY,心内常佩芬教授,2月前
3天液输成肾衰竭，是什么情况？#肾衰竭 #南方健康 #知识创作人 @南方健康 @抖音小助手,https://www.douyin.com/video/6889021596799880452,3414,01:08,https://www.douyin.com/user/MS4wLjABAAAAyUYSI-jS6EXKebiIDJb10RITQ7iK_hHGnBy6gJaSxHg,李青大夫,1年前
心衰的治疗中心脏康复尤为重要！#健康科普 #医学科普  #心衰  ,https://www.douyin.com/video/6977240832965446919,1979,02:13,https://www.douyin.com/user/MS4wLjABAAAAc621SmqOnLQBoEtzJEZPLeWhcb94l55IESlzqUPVDW0,丁荣晶-心脏康复,5月前
心力衰竭的症状是什么？#心力衰竭 #肿 #左心衰 #右心衰 #医学科普 #健康,https://www.douyin.com/video/6963221941268385055,2.2w,01:23,https://www.douyin.com/user/MS4wLjABAAAADpTiEpkjX_fXgDZudeIOTE1fqPky6GK_mbCF0-8jYTA,聊健康的崔主任,6月前
心力衰竭如何治疗呢？用那些药？听孔医生讲解#医学科普#心力衰竭#药物 #心脏 #健康,https://www.douyin.com/video/6878193698262240520,1410,00:51,https://www.douyin.com/user/MS4wLjABAAAA53ik1gf7AgWIYeylzQXNXkd92EATRWy965xrLzcqQDLxQ_OBixEKyLa31Pr2DF12,北京阜外医院心血管孔博,1年前
心力衰竭可以逆转吗？#人人dou是科学家 #科普 #心脏康复,https://www.douyin.com/video/6714484551537741070,1882,00:48,https://www.douyin.com/user/MS4wLjABAAAAc621SmqOnLQBoEtzJEZPLeWhcb94l55IESlzqUPVDW0,丁荣晶-心脏康复,2年前
心衰患者五年死亡率50%，你知道吗？#医学科普 #心衰 @心内科芳姐 @心内巍哥 @北京阜外医院心血管孔博,https://www.douyin.com/video/6893098698763554062,588,00:50,https://www.douyin.com/user/MS4wLjABAAAAooSQQYkUmUwqEz4XLUTjmwxJIDqqXz1oYBGs_J1Rp3k,心血管医生谷云飞,1年前
大学刚毕业，查出#肾衰竭，这几种情况要当心#健康 #科普 #中医,https://www.douyin.com/video/6922018606041550084,810,01:10,https://www.douyin.com/user/MS4wLjABAAAAHvTGecFA363Lsr1x3Nra3OyihIB4r9tdln7jZQStdyUw9wc271mGW25Me8ULy4zs,高建东主任,10月前
20岁小伙肾衰竭，这种错误别再犯了！#肾衰竭 #医学科普 #成长任务 @抖音小助手 @小荷健康科普 ,https://www.douyin.com/video/6996962685342534919,871,01:53,https://www.douyin.com/user/MS4wLjABAAAAJ0aUJfniUWSw_7EemsDXoaLKFC3l0Hjki1rA9_EzprM,急诊科王医生,3月前
又一例肾衰，本可以避免的悲剧！让人惋惜！#肾病,https://www.douyin.com/video/6799822688920554767,4.6w,00:55,https://www.douyin.com/user/MS4wLjABAAAAMCGSK0P_sVJbG4d8WH8W21z_wHNjOPRivf8fOrVBU5s,一帆说肾,1年前
#心力衰竭 #心脏衰竭 #心脏病 #健康 #健康科普 #医生,https://www.douyin.com/video/6955986120354123023,2021,01:39,https://www.douyin.com/user/MS4wLjABAAAA2VIdjM1q3WXfAISNGz0_CwB4x01ARYk4WxvNhGm8YBY,心脏冯医生,7月前
什么是心脏衰竭呢？#健康科普#医学科普 #心脏#小儿心脏,https://www.douyin.com/video/6881181635857960192,359,00:40,https://www.douyin.com/user/MS4wLjABAAAAx51kumqOhuELWTW7G3pCwd6MTThWMvLWSF_wp0Fl5nsGGF39mHY190GPkuZ9c0Rq,范叔聊先心,1年前
探秘！你知道你的免疫系统是怎么保护你让你不生病的吗？#免疫 ,https://www.douyin.com/video/6995143499951738126,266,00:38,https://www.douyin.com/user/MS4wLjABAAAAbu6IlXnInbzcMl2efNmegiWUrOXeUQi6vIgh3pXyTa4,凤凰大健康,4月前
#心力衰竭 的前期有哪些征兆呢？听听汪医生怎么说？#健康科普 #心血管 ,https://www.douyin.com/video/7021493618951212291,322,00:35,https://www.douyin.com/user/MS4wLjABAAAAxFKiuvpb4FJuaCqQXSgMCzsmZ-pSqiXBBSmwFL8aJsODCg4hGYVaRv-Zr2uUAq87,心血管内科—汪蓓蕾,1月前
肾衰竭早期的症状有哪些#医学科普 #中医 #科普,https://www.douyin.com/video/6927564829347564808,155,01:57,https://www.douyin.com/user/MS4wLjABAAAALZUzvR_g2kSjqTDJo4HtEY4YW-mp6DcfSPUNal1VgWE,刘教授慢病管理,10月前
心衰为什么治不好？,https://www.douyin.com/video/6975054750421191973,361,01:00,https://www.douyin.com/user/MS4wLjABAAAAPH6WuHVUP2sm_qCLxFIpC_omOkk-xYq7UNbH7L1IfDId7XuSjHeSbsVpxuSU2HwV,内科朱医生,5月前
#协和韩冰医生 淋巴细胞的作用是？#医学科普 #知识创作人 ,https://www.douyin.com/video/6991759283650039048,335,00:51,https://www.douyin.com/user/MS4wLjABAAAAbTAzoeV9NokZOH_3df7v-76JfhPgQvRg8qlD1ArQ7rI,协和血液科韩冰医生,4月前
胰岛β细胞功能受这4个方面的影响#控糖 #胰岛细胞功能,https://www.douyin.com/video/6876354227904531720,667,00:43,https://www.douyin.com/user/MS4wLjABAAAAD8ijiQF8j3-UjJ8Q9-JoathXsmBhQeDC6BI93cExEB-QouOv_s_mrIzI_KESYbEy,内科李大夫,1年前
肾衰竭的早期表现，快来看看有没有你？@抖音小助手 ,https://www.douyin.com/video/7007316867857599780,1727,01:08,https://www.douyin.com/user/MS4wLjABAAAAl3sdSNEmmmodDdrzPxRbuxcjcKQb-oUI9RPC-gY1p7Wd3HWXdRLJz8mEF8eopAzZ,肾内科杨彦芳,2月前
出现这些症状，要注意出现心衰！(仅供参考)#医学科普 #健康科普 #科普健康知识 @抖音小助手 ,https://www.douyin.com/video/7023345125958929678,3015,02:40,https://www.douyin.com/user/MS4wLjABAAAAXcZZpN5MrjJZPArKpQ_dLA5MrQHJ7DQEkUwve-rzTs565fnTyFzIpYhunyFM014K,心血管赵宏伟医生,1月前
心衰前期有哪些征兆呢？1#心衰 #医学科普 #健康科普 #涨知识 ,https://www.douyin.com/video/7006155534566968590,1539,01:22,https://www.douyin.com/user/MS4wLjABAAAAc621SmqOnLQBoEtzJEZPLeWhcb94l55IESlzqUPVDW0,丁荣晶-心脏康复,3月前
心衰的四大症状，您知道吗？#心衰 #健康 #科普,https://www.douyin.com/video/6952688067362721038,1023,01:14,https://www.douyin.com/user/MS4wLjABAAAAn4WiLLthoyYJOMjha2ckjeOG-oL32DrAH9Cds88o_uo,心血管专家涂秀华,7月前
HPV有那些转阴方法？#健康 #中医 #科普 @抖音 @抖音小助手 ,https://www.douyin.com/video/7039517989238066469,1601,00:46,https://www.douyin.com/user/MS4wLjABAAAAIRw0XP33oreeIGEMNnRW8jSKj375Vp0h43Zd5J5jPI8,妇科专家薛主任,2天前
肾衰竭前期有什么症状#健康科普 #健康 #医学科普 ,https://www.douyin.com/video/6993140951191506212,74,00:50,https://www.douyin.com/user/MS4wLjABAAAASoc1fdcikHaVIYFkZut83ze9d0jAl7gs57APTmQXUKE,周敏杰医生,4月前
心衰科普#心脏健康 #医学科普,https://www.douyin.com/video/6839612062231039245,666,01:00,https://www.douyin.com/user/MS4wLjABAAAAU7OA_1BZOgL6i1tW0XvDZC75o-WLUMXDSMZA80Go83Y,心血管白大夫,1年前
癌症产生的机制是什么？#医学科普 #科普健康知识 #肿瘤 #细胞 #科普 ,https://www.douyin.com/video/7012912402270358798,538,00:44,https://www.douyin.com/user/MS4wLjABAAAAinT4yIToJ4uxYWza15SwlrbRrFL4aitAnsezC2He-BnLYdbQ9VmFfQXtNILdOU1E,肿瘤介入科刘玉金,2月前
#心衰 真的可以治疗好吗？一个案例让你初步了解，患者的回复让主任欣慰！#健康科普#心脑血管 #权威专家,https://www.douyin.com/video/6974322436321873186,9677,00:40,https://www.douyin.com/user/MS4wLjABAAAASJ5I-LQ7D2sbIRjj1wF7Nl1IizRaIEVT6GtZY98bUblA2lqsJcgJ4BMmGIEWj18B,心血管专家罗民教授,5月前
能通过就发，不通过就不发，最近懒得发了！#健康科普 ,https://www.douyin.com/video/6982045408738413854,276,01:53,https://www.douyin.com/user/MS4wLjABAAAAJ0aUJfniUWSw_7EemsDXoaLKFC3l0Hjki1rA9_EzprM,急诊科王医生,5月前
糖尿病肾病出现肾衰竭怎么办？ #糖尿病肾病  #肾衰竭  #医学科普,https://www.douyin.com/video/6865602910382755079,44,00:58,https://www.douyin.com/user/MS4wLjABAAAAl3sdSNEmmmodDdrzPxRbuxcjcKQb-oUI9RPC-gY1p7Wd3HWXdRLJz8mEF8eopAzZ,肾内科杨彦芳,1年前
为什么有些患有肾病导致了心衰 #肾病  #心衰  #医学科普,https://www.douyin.com/video/6883774712816700680,68,00:24,https://www.douyin.com/user/MS4wLjABAAAAl3sdSNEmmmodDdrzPxRbuxcjcKQb-oUI9RPC-gY1p7Wd3HWXdRLJz8mEF8eopAzZ,肾内科杨彦芳,1年前
心力衰竭严格意义上来说不是独立存在的，他是由各种心脏疾病发展到终末的表现。  #心衰  #心力衰竭 #健康科普,https://www.douyin.com/video/6955292969498955016,302,00:30,https://www.douyin.com/user/MS4wLjABAAAAT16RQSxfYSN8A_VkkL8nG_MRhVMFnvlY4smCHzCQEuRHWCHh9mPnVWKQ7RFxiIQJ,中医内科专家张继胜,7月前
心衰了身体会出现8个信号，如果您出现2个以上，就该重视起来，尽早去检查一下#中医 #健康 #科普,https://www.douyin.com/video/6920788833999129864,1853,00:17,https://www.douyin.com/user/MS4wLjABAAAAMh0IAsKTcPFEF8lKOFmKcm6QYAF9pL7hpDOm4PUOyMLtF1a_MfDeIdxYG4WdNK1Y,鲁卫星教授,10月前
,,420,00:23,https://www.douyin.com/user/MS4wLjABAAAAl3sdSNEmmmodDdrzPxRbuxcjcKQb-oUI9RPC-gY1p7Wd3HWXdRLJz8mEF8eopAzZ,肾内科杨彦芳,1年前
#肾衰竭#养生#饮食 执行方案！,https://www.douyin.com/video/6979898605855378695,1495,01:43,https://www.douyin.com/user/MS4wLjABAAAAMCGSK0P_sVJbG4d8WH8W21z_wHNjOPRivf8fOrVBU5s,一帆说肾,5月前
这5大早期表现，看看你有出现过吗？#四川 #医学科普 #心力衰竭 ,https://www.douyin.com/video/7005070453672807710,246,01:56,https://www.douyin.com/user/MS4wLjABAAAABaZejiHXFI9ZGM_thNkOmh9EsWiOm0SFwbGRAftJ8I_Bam_H8GGs4EJzgxCWwgZc,中医钟博士,3月前
45岁年轻妈妈心脏扩大肾衰原因就是高血压#科普健康中国,https://www.douyin.com/video/6920521499841465611,2.6w,00:52,https://www.douyin.com/user/MS4wLjABAAAA7svG5EB1INLdkgi2zkMb0VJAeysaGXsYkXqlZ4QLNi8,心血管王医生,10月前
心衰早期的七个信号！#医学科普 #洛阳市中心医院心内科 #心衰,https://www.douyin.com/video/6906461110166195469,1141,00:50,https://www.douyin.com/user/MS4wLjABAAAAooSQQYkUmUwqEz4XLUTjmwxJIDqqXz1oYBGs_J1Rp3k,心血管医生谷云飞,11月前
女孩吃 #感冒药后多器官衰竭，只因做了这件事！ #健康  @抖音小助手,https://www.douyin.com/video/6886425020516617484,254,01:51,https://www.douyin.com/user/MS4wLjABAAAAYcQ8O3eqErbTWNPQZaul4VLLwcg5GEoqn1ugll6R-Vo,CCTV生活圈,1年前
#心衰 有哪些表现#鲁卫星 #健康 ,https://www.douyin.com/video/6994672956458814757,5494,00:38,https://www.douyin.com/user/MS4wLjABAAAAMh0IAsKTcPFEF8lKOFmKcm6QYAF9pL7hpDOm4PUOyMLtF1a_MfDeIdxYG4WdNK1Y,鲁卫星教授,4月前
为什么很多大病在早期都没有任何症状？#医学科普 #涨知识 #医生 ,https://www.douyin.com/video/6987268141839551752,14.9w,02:10,https://www.douyin.com/user/MS4wLjABAAAAz1lOStxwzCZF5cJ3h8Sa2FPQ_8_l_vQdpdKEm1oEF_k,薄世宁医生,4月前
8年不Bo起 原因竟然出在这 #男性健康 #中医养生 #涨知识 #诊室日常 @宋竖旗助理～可咨询预约 ,https://www.douyin.com/video/7017340076388568327,1298,00:37,https://www.douyin.com/user/MS4wLjABAAAAzcDfBY4yYCnAdRoYcCxpFq1reaCpYQjee2kCSV6Wd2WLe-0aaOZEEFlFd0FF3N2A,广安门医院宋大夫,2月前
#告别2岁宝贝EB病毒感染…医者全力一搏仍难敌病情恶化，父母泣不成声，ICU见宝贝最后一面#医者 ,https://www.douyin.com/video/6704617037492129038,18.1w,04:21,https://www.douyin.com/user/MS4wLjABAAAAVMI1g6NtIm4ig6CaRGttgDA2IX4_Xf0FiK6S_L6oqXk,医者,2年前
警惕肾衰竭早期的5种信号，别错过，现在知道还来得及,https://www.douyin.com/video/6967282742870560031,117,01:41,https://www.douyin.com/user/MS4wLjABAAAAau0ZwINgBOBhiQkH2-b9NnKtRU3xTpDRAfPBWMunVHk,尚医健康,3年前
心衰能治好吗？中药调理改善症状，让患者达到最好状态。 #中医 ,https://www.douyin.com/video/6979783701060160809,742,00:44,https://www.douyin.com/user/MS4wLjABAAAAQevDFM6aXR-OI5w6aMR20E3N8y96QoqbihFA9LhMG2JR3xSUBn6hVWdDixG3OSlY,心内常佩芬教授,5月前
#肾衰能否治愈#健康真相官 #健康科普 #医生,https://www.douyin.com/video/6895928929761185038,140,00:49,https://www.douyin.com/user/MS4wLjABAAAAI9BwvMQItRe4jO-s8C2nT9sOLS5iJT68uA61dqxoEaypVs5OBygPbzas3dvFsvsA,中医肾病科医生周静威,1年前
心衰的症状和表现！#心衰 #洛阳市中心医院心内科 @DOU+小助手,https://www.douyin.com/video/6933034580882623758,6823,00:51,https://www.douyin.com/user/MS4wLjABAAAAooSQQYkUmUwqEz4XLUTjmwxJIDqqXz1oYBGs_J1Rp3k,心血管医生谷云飞,9月前
慢肾衰患者  这些东西能吃吗#健康科普 #健康真相官 #宅春节涨知识,https://www.douyin.com/video/6950064032783011080,459,00:37,https://www.douyin.com/user/MS4wLjABAAAAI9BwvMQItRe4jO-s8C2nT9sOLS5iJT68uA61dqxoEaypVs5OBygPbzas3dvFsvsA,中医肾病科医生周静威,8月前
23岁的#大学生 突然变成这样？每个家里有孩子的#家长 或者是#年轻人 都该好好看看，你有没有这个坏习惯#健康 ,https://www.douyin.com/video/6991291973923638542,1.9w,00:45,https://www.douyin.com/user/MS4wLjABAAAA_fzSMo9WKd8AJjn0Nhf0B9RDoEzfV2BHKbXDLAMLdI_MOmUM-hYVz6p8KK3UbQa4,骨科张华,4月前
心衰早期有哪些症状？,https://www.douyin.com/video/6970857071830945031,1339,00:50,https://www.douyin.com/user/MS4wLjABAAAA3AcO302w1Hrq-STXhlx_43FiKpVwJ2E7oErmyhoEERsnxM3EaWFI1DQd9_lniTC3,心血管科专家方业明,6月前
吸烟40年，最终呼吸衰竭，气管插管，上了呼吸机，抢救了好多天。,https://www.douyin.com/video/6933767728712928515,2037,00:07,https://www.douyin.com/user/MS4wLjABAAAAklAWLvGku0oLn3avu3RldbKGBtVxY7GjmSvHkLf0BkBsY7oRDH_IYZ7bQtHUdcHc,张强医生,9月前
#协和韩冰医生 淋巴细胞恶变，淋巴瘤？淋巴细胞白血病？#医学科普 ,https://www.douyin.com/video/6992124358324014366,154,00:55,https://www.douyin.com/user/MS4wLjABAAAAbTAzoeV9NokZOH_3df7v-76JfhPgQvRg8qlD1ArQ7rI,协和血液科韩冰医生,4月前
有这些症状，可能是心衰了，你知道吗#健康科普 #涨知识 #中医 ,https://www.douyin.com/video/6998414550961884446,599,00:32,https://www.douyin.com/user/MS4wLjABAAAAn4WiLLthoyYJOMjha2ckjeOG-oL32DrAH9Cds88o_uo,心血管专家涂秀华,3月前
孩子们，奋斗拼搏的时候，不要忘了休息，你们还有美好的将来#2021有你真好 #医学科普,https://www.douyin.com/video/6916825719154740484,210,00:23,https://www.douyin.com/user/MS4wLjABAAAAx51kumqOhuELWTW7G3pCwd6MTThWMvLWSF_wp0Fl5nsGGF39mHY190GPkuZ9c0Rq,范叔聊先心,11月前
一分钟让你知道什么是免疫治疗#涨知识 #健康科普 ,https://www.douyin.com/video/7020419621941562654,1818,01:04,https://www.douyin.com/user/MS4wLjABAAAAWFUYUomi4WfGJQYGSWIKNQaNVdc3x1voVsHmXeB-V-k,刘宁医生,1月前
21岁小伙喝功能饮料喝出#心衰 #健康科普 ,https://www.douyin.com/video/6982901843017977121,28,01:10,https://www.douyin.com/user/MS4wLjABAAAAJC591W2EgEI8EVW8mlWQVTStyc1AkXqhOFEbC8Qug29dI315hnGeOpJ9Vw9MqR3Y,内科牛医生,5月前
急性肝衰竭九死一生，人人都会吃的东西害了他！,https://www.douyin.com/video/6906451257867652356,1.4w,01:20,https://www.douyin.com/user/MS4wLjABAAAAYGzkiXoanlk-DR1Wcky_7DTuqiCXir2LgZXpOh6uLB4,养生堂,11月前
再障和MDS哪个更好治？#再生障碍性贫血 #MDS #血液病 #中医 #dou出新知,https://www.douyin.com/video/6868181803811753219,114,00:40,https://www.douyin.com/user/MS4wLjABAAAAPCcrK28i8ANSNTOdqytgNPmtgWr9MhGwIb01Cb9Yj6g,血液科孙岸弢大夫,1年前
心肌炎：病毒可直接或免疫介导损伤心肌，自限性，少数心衰或猝死,https://www.douyin.com/video/6823582358961179915,93,03:33,https://www.douyin.com/user/MS4wLjABAAAAlIoKCdFUqqq-qFZ-_1i31A2qfNQqtMqzu8fK1uPBjMI,心血管内科王占胜,1年前
,,2677,01:15,https://www.douyin.com/user/MS4wLjABAAAAFIZalX6tFbrulkf7I_mzTc8DSIIemWKWEkYTHE39e0o,胡大夫说肺,1年前
你知道慢性肾衰竭的早期表现是什么吗？#医学科普 #健康  #肾,https://www.douyin.com/video/6960567707989200159,2182,01:20,https://www.douyin.com/user/MS4wLjABAAAAMCGSK0P_sVJbG4d8WH8W21z_wHNjOPRivf8fOrVBU5s,一帆说肾,7月前
人体的秘密——慢性肾功能衰竭。#南方健康 #涨知识 #科普 #医学动画,https://www.douyin.com/video/6954981110300413192,245,01:07,https://www.douyin.com/user/MS4wLjABAAAAVRQTSR_qiRv6BEL8-Zh-b1H1g1_sizUlieYTL8UQZHE,熊猫说知识,7月前
萎缩性胃炎，您用对药了吗？收藏，转发哦#全民健康计划 #科普 #南方健康,https://www.douyin.com/video/6861536353771916559,3150,00:39,https://www.douyin.com/user/MS4wLjABAAAAzScEV2WSoqYxEQluYrfxm-mJn3XppAKiTDuZlZ9LRdk,消化科邹欣,1年前
报告上的这次些词你知道是什么意思吗？#科普 #健康 @大医本草堂,https://www.douyin.com/video/6849170749211643149,564,00:46,https://www.douyin.com/user/MS4wLjABAAAAeoLNbKvv5bZ_8RzqpNn-GLLYpm9cFrxWlHtpOVXJSvE,妇科朱旭华医生,1年前
肾衰竭可以治愈吗#医学科普 #健康 #中医,https://www.douyin.com/video/6926027295475977480,551,00:36,https://www.douyin.com/user/MS4wLjABAAAAl3sdSNEmmmodDdrzPxRbuxcjcKQb-oUI9RPC-gY1p7Wd3HWXdRLJz8mEF8eopAzZ,肾内科杨彦芳,10月前
