标题,yqt9pfjg_链接,blcemqew,_0xcrq8op,标题链接,mdxcmgb,syhvcxib
这些降糖药，越用越肥胖#这个视频有点料 #健康 #科普 @抖音小助手 @南方健康,https://www.douyin.com/video/6829151446525594883,3299,00:25,https://www.douyin.com/user/MS4wLjABAAAAyUYSI-jS6EXKebiIDJb10RITQ7iK_hHGnBy6gJaSxHg,李青大夫,1年前
头皮屑多、头痒、头油，怎么选洗发水？ #HeyBro硬核男士,https://www.douyin.com/video/6941303752947141919,2368,00:59,https://www.douyin.com/user/MS4wLjABAAAAyItKwjoffMT55PB78m1RB2wtJHhjF4b0KGbNwGM42_8,皮肤科周星医生,9月前
护士老师术前精心测血糖#糖尿病 #减重#肥胖#减肥 #涨知识@抖音小助手 @今日头条 @今日芜湖,https://www.douyin.com/video/6941323602306272549,161,00:58,https://www.douyin.com/user/MS4wLjABAAAActqEgqYQibitR1tMwW4AXV0rRkYoboqJvTpLN1iqSrg,夏亚斌,9月前
#头皮屑 多，头皮痒，这是#脂溢性皮炎 ，试试这些方法，也许有用#知识创作人 #医学科普 @DOU+小助手,https://www.douyin.com/video/6894937448237845773,1.3w,00:42,https://www.douyin.com/user/MS4wLjABAAAAl9_I7tKOVsCj2NWSrhxgKxAhtwhbe3MRhkCmdERlYMc,皮小徐,1年前
不小心漏服降糖药，如何处理 #糖尿病,https://www.douyin.com/video/6829231026980621580,307,01:26,https://www.douyin.com/user/MS4wLjABAAAAD8ijiQF8j3-UjJ8Q9-JoathXsmBhQeDC6BI93cExEB-QouOv_s_mrIzI_KESYbEy,内科李大夫,1年前
糖尿病合并痛风，尽量避免这些降糖药#这个视频有点料 #科普 #糖尿病 @抖音小助手 @南方健康,https://www.douyin.com/video/6853785845703429380,2627,00:41,https://www.douyin.com/user/MS4wLjABAAAAyUYSI-jS6EXKebiIDJb10RITQ7iK_hHGnBy6gJaSxHg,李青大夫,1年前
餐后血糖高怎么办？#糖尿病 @DOU+小助手,https://www.douyin.com/video/6980967444764495115,2743,00:26,https://www.douyin.com/user/MS4wLjABAAAAIh4PYQ_S9jTg-G8nImuO45jgN9OPP13ESSaeADxrNMvHoIdKDc6LF3XA3P0zie72,晓光说药,6月前
吃降压药能吃柚子吗#暑期知识大作战 医学#科普 仅供参考,https://www.douyin.com/video/6867442372951690508,531,00:28,https://www.douyin.com/user/MS4wLjABAAAArvPc2GHZqwoXxr740BgVIkKz8pIOuul2V6ixJJnnJJRA9OTN3f0QNOFNsND69nii,暖医阿邱,1年前
头皮的脂溢性皮炎怎么办？#皮肤管理,https://www.douyin.com/video/6806986138868354308,2831,01:17,https://www.douyin.com/user/MS4wLjABAAAAl9_I7tKOVsCj2NWSrhxgKxAhtwhbe3MRhkCmdERlYMc,皮小徐,1年前
#抖知加油站 吃降压药能吃柚子吗？#最美白衣天使 @抖音小助手,https://www.douyin.com/video/6795744547310800128,4271,00:34,https://www.douyin.com/user/MS4wLjABAAAAkMDyzPU0gJh5skYM3msvbCb7o4aNvV-jUKzgEC7pO_jkv88ReD1RRjoLK2wvowmw,韩医生聊妇科,1年前
老年人尽量不用这类降糖药#这个视频有点料 #科普 #糖尿病 @抖音小助手 @南方健康,https://www.douyin.com/video/6871979954175872268,6985,00:59,https://www.douyin.com/user/MS4wLjABAAAAyUYSI-jS6EXKebiIDJb10RITQ7iK_hHGnBy6gJaSxHg,李青大夫,1年前
脂溢性皮炎会导致脂溢性脱发吗？,https://www.douyin.com/video/6827513580183751940,230,00:45,https://www.douyin.com/user/MS4wLjABAAAAl9_I7tKOVsCj2NWSrhxgKxAhtwhbe3MRhkCmdERlYMc,皮小徐,1年前
瘦人选择什么降糖药？,https://www.douyin.com/video/6919100093505277195,598,00:39,https://www.douyin.com/user/MS4wLjABAAAAyUYSI-jS6EXKebiIDJb10RITQ7iK_hHGnBy6gJaSxHg,李青大夫,11月前
#知识能量站 警惕：有低血糖风险的降糖药#抖来涨知识 #这个视频有点料,https://www.douyin.com/video/6942710490145557771,1655,00:45,https://www.douyin.com/user/MS4wLjABAAAAyUYSI-jS6EXKebiIDJb10RITQ7iK_hHGnBy6gJaSxHg,李青大夫,9月前
30秒钟带您，痘痘口服有哪些？#2020生机大会 #健康真相官 #医者名片,https://www.douyin.com/video/6892715449297947912,1489,00:28,https://www.douyin.com/user/MS4wLjABAAAAyItKwjoffMT55PB78m1RB2wtJHhjF4b0KGbNwGM42_8,皮肤科周星医生,1年前
他汀药物的选择（上）#全民健康计划 @河豚健康 @小韩呀 @多多爸聊卒中,https://www.douyin.com/video/6827403215030586628,22,01:02,https://www.douyin.com/user/MS4wLjABAAAAsegtnrl2tORRu12QTjCgVh5cyc62IOLtFAOqX0-LOjlGkxPIQY4LA1sPficv8wOL,小希药师,1年前
莲湖区桃园社区卫生服务中心10月17日健康提醒：正确的用药时间与特殊剂型药物使用注意事项,https://www.douyin.com/video/7020009210133908750,10,03:27,https://www.douyin.com/user/MS4wLjABAAAA6hoH1PW61B_Q429BzUh70GHrNWJkNbh4YmAKBLTrWXU,西安市莲湖区桃园社区卫生服务中心,2月前
头发里面的小疙瘩，你长过吗？消yan杀菌是主要治疗方法！#头油 #头皮炎症,https://www.douyin.com/video/7050779289276386563,4998,00:30,https://www.douyin.com/user/MS4wLjABAAAAP_SUiGAKrC2uhBrCPc8Eq0rx4ifq2nl6OBB__bUkVfQ,皮肤科钟医生,6天前
#股癣 怎么治？一次给你们讲清楚如何用！注意结尾有彩蛋！#医学科普 #皮肤病,https://www.douyin.com/video/6858169130151988480,4766,00:33,https://www.douyin.com/user/MS4wLjABAAAAvxjRMU36gpIHMcy3m38XSnJ9KqUg8xKbi34y_mmle5g,皮肤科医生王世宁,1年前
VC到底怎么选？60秒教会你！#薇姿 #vc ,https://www.douyin.com/video/7013259609989352712,739,01:00,https://www.douyin.com/user/MS4wLjABAAAAW9OlPpAKmukwpKXNg-91nAIMg3EUmWKe_nl51_J-GOi3mjcPybjrG9Z07dLwU6Ky,皮肤科卢员外,3月前
你真的会吃药吗？快来听听药师小姐姐讲的不同药物事宜服用时间啊 #吃药   #科普,https://www.douyin.com/video/6828472766300294403,127,00:59,https://www.douyin.com/user/MS4wLjABAAAATaUXlFywPAKlUzUyTwIVLvqyLvVfBDiuJk2x4dJ5Vo6bVse2qvRrax7K5zeKRYGp,宝鸡市妇幼保健院,1年前
肺炎支原体感染反复咳嗽，吃药还是住院？听听医生的建议,https://www.douyin.com/video/6967274629148708127,420,01:22,https://www.douyin.com/user/MS4wLjABAAAAau0ZwINgBOBhiQkH2-b9NnKtRU3xTpDRAfPBWMunVHk,尚医健康,1年前
大家足够热情，我一一来说#焦虑 #失眠,https://www.douyin.com/video/6761293937220111628,3996,00:34,https://www.douyin.com/user/MS4wLjABAAAAJUCLQqkuPtrpKDew0xAnQY_ExsiOu9skKmJ5B0WlH7Y,神经科蒋鸣坤医生,2年前
遇到这5种人，千万别劝酒！ #健康科普  #医学科普,https://www.douyin.com/video/6924134191223295245,121,00:42,https://www.douyin.com/user/MS4wLjABAAAAPH6WuHVUP2sm_qCLxFIpC_omOkk-xYq7UNbH7L1IfDId7XuSjHeSbsVpxuSU2HwV,内科朱医生,11月前
#李焱主任 偏瘦的患者不适合吃二甲双胍吗 #糖尿病  #二甲双胍 #医学科普,https://www.douyin.com/video/6950895201099566349,407,00:33,https://www.douyin.com/user/MS4wLjABAAAAttnuwgJBI0Kp1-EgbmgDICqIz3etuQ3t7yxqmIFcYXLyQfNTZ0hOzIz4k0Yv0zkD,李焱主任,9月前
服药和牛奶间隔多久好？#医学科普,https://www.douyin.com/video/6942844611668741376,420,00:59,https://www.douyin.com/user/MS4wLjABAAAApJzdevk7xR4F6NaGQtgGOXlY28_trtojDHtBy78G2eI,付虹医生,9月前
这几种，务必远离#孩子，#18岁 以下是不能使用的！,https://www.douyin.com/video/6910139746694073615,9.2w,00:29,https://www.douyin.com/user/MS4wLjABAAAAQmuOkz_LOBVV_D4Mex2xuCbLNHWf4KpjXTcj1AnMdvQ,李科医生,1年前
得了灰指甲怎么治？这几种治灰指甲常用药物，总有一个适合你,https://www.douyin.com/video/6826889362739825931,1133,01:25,https://www.douyin.com/user/MS4wLjABAAAAhWVdFY_-kUUEAYcjrqT9v1bF050qHelQjL0XpcxOc1o,有来科普,1年前
二甲双胍什么时间吃效果最好#糖尿病@DOU+小助手,https://www.douyin.com/video/7022178517437746435,1186,00:39,https://www.douyin.com/user/MS4wLjABAAAAIh4PYQ_S9jTg-G8nImuO45jgN9OPP13ESSaeADxrNMvHoIdKDc6LF3XA3P0zie72,晓光说药,2月前
遇到这5种人，千万别劝酒！#健康科普,https://www.douyin.com/video/6939038371784297735,294,00:37,https://www.douyin.com/user/MS4wLjABAAAA062xLtYILS8e4yU1ZsATqW6KHo9dqQKV8i7bjvPxjSqi1DyT73OLAa3gAmLwUtAr,韩昕健医生,10月前
#宽仁辟谣 安全期避孕真的安全吗？,https://www.douyin.com/video/6903438231463922957,628,01:04,https://www.douyin.com/user/MS4wLjABAAAAZ_LwYeHnfHc7Fjjl5nQaGoEILyRwEzwkOmP5A9JII44,重庆医科大学附属第二医院,1年前
指甲变黄易碎，灰指甲如果不超过4个可以这样处理#科普 #灰指甲,https://www.douyin.com/video/6962079587173944616,2881,00:31,https://www.douyin.com/user/MS4wLjABAAAAe6jGozd5LlXvQasG8VtS8zxGH2vb4uu13fwpYccO-yc,皮肤科鲁莎医生,8月前
千万不要劝这些人 #喝酒#健康科普  #别劝酒,https://www.douyin.com/video/6945605592706796836,25,00:26,https://www.douyin.com/user/MS4wLjABAAAAd2WDg-lVAdZ1gZHX846RC4vgHU-vLpc6DFRrUE9VcaUsC6cUE0MMWKlhcxt0lc0C,刘春云医生,9月前
大年初二大家吃好喝好，开开心心#抖医医生 #dou出新知 #喝酒,https://www.douyin.com/video/6928680139932880143,322,00:25,https://www.douyin.com/user/MS4wLjABAAAA293J2pnzfxUXqCHrH-0JB7y-q4i5jCz91_MYR3SmvYKPP89wKs1hoTaTW7SFATPg,剑哥聊胃肠,11月前
过年聚餐，遇到这5种人，千万别劝jiu！#宅春节涨知识,https://www.douyin.com/video/6927201111451438343,415,01:32,https://www.douyin.com/user/MS4wLjABAAAABL9pA7Lmi8TGoPQ9qtx3nQFUusYaqQwOsiM7tOgPWS0,木鱼医生,11月前
药师小姐姐,https://www.douyin.com/video/6836678395082870030,417,00:44,https://www.douyin.com/user/MS4wLjABAAAAJo8Vj3rHwGoQghbpmL9qe3u3fN4m0-oDmTNDkN3kvko,药师小姐姐,1年前
第104集丨服用了哪些药物不建议开车#药架#全民健康计划 @抖音小助手 @河豚健康,https://www.douyin.com/video/6885321012540591374,43,01:02,https://www.douyin.com/user/MS4wLjABAAAAgTawlPif_ueKsZLgF2ZyYhEehTGffWaLId1DXtSkH-A,娟子药师9349,1年前
#科普 最伤肝的十类药物（二）#抖音小助手 #全民健康计划 @河豚健康,https://www.douyin.com/video/6885682145323420941,97,00:43,https://www.douyin.com/user/MS4wLjABAAAA925xfVizjA9Hv6s6D8NLJHoDkyukJO1bKuV-xItJpsE,小药师夏夏,1年前
除了头孢，这几类药物配酒也很危x！#健康 #头孢 #知识创作人 @抖音小助手,https://www.douyin.com/video/6894170196391578893,393,00:08,https://www.douyin.com/user/MS4wLjABAAAAlE38E07lG8C1v8ZEKNB1NtKIOvMEPJmqFnl-_5hyfb0pDn0LyaF2CoIFS23ZJJx9,心外科许刚主任,1年前
学医人才懂的专属情话，高段位表白学起来#夏日炎炎有你真甜 #医生 @抖音小助手,https://www.douyin.com/video/6828858220195466510,515,00:15,https://www.douyin.com/user/MS4wLjABAAAAtTwYFV-0arT_aARYI6Xq01B-slhJYgPhAAYfCUlBV3E,戡哥医生说,1年前
花蕾药师,https://www.douyin.com/video/6830669894997069068,99,00:56,https://www.douyin.com/user/MS4wLjABAAAAJC79GRRZyKUiIR4EeZHbMFwcJudqQ0mPE-wwxYzQJqPDZ718tK9J36WuizKya0no,花蕾药师,1年前
"告诉家人，吃了这些药都不能喝jiu哦~不然""说走就走""~#医生",https://www.douyin.com/video/6870795793859726600,40,00:38,https://www.douyin.com/user/MS4wLjABAAAAu6wHuoad2b6xjtPsb_G-BV4G5_LOZ_qrTCJ_P9-ZMW0P2TF-DiNjBO4yGfeqrIPD,消化科王医生,1年前
灰指甲是不是治不好？#科普 #皮肤 #一分钟小课堂,https://www.douyin.com/video/6966152767534615844,201,00:51,https://www.douyin.com/user/MS4wLjABAAAAMSEupg9KFekTYD1bivrwgbHnsmFX2cQY3Iw6nNJHQMAWbyA7cwUt7MMgRuYPoYO5,皮小于,7月前
遇到这五种人，千万别劝酒#喝酒 #健康,https://www.douyin.com/video/6923435637014072590,19,00:33,https://www.douyin.com/user/MS4wLjABAAAAsl9XTYquTK3m93qwhVnnvjq_rP6KDkfrv_LefvkmiuekPVkJCvNr8x8V9jukBmfu,李明远医生,11月前
遇到这5种人，千万别劝酒！,https://www.douyin.com/video/6937566564724133157,7,00:21,https://www.douyin.com/user/MS4wLjABAAAAaQJr7uL-FNSLgUMKYVDZ38F38z_sx3jpbcE798CvGT9vW_aafHXLkMfQUNDl7evX,高医生说,10月前
止痒，您选对了吗？#全民健康计划 ，#全民健康dou起来 ，#药学科普 ，@河豚健康 @抖音小助手,https://www.douyin.com/video/6825208365157846283,83,00:55,https://www.douyin.com/user/MS4wLjABAAAAUdeNzBH-DA1CfpeEiZAYkfEV3YI6TmuRQWr4irbMKSI,小胖药师,1年前
吃二甲双胍，真的可以用来#减肥 吗？#暑期知识大作战 #抖音小助手 #糖尿病 #肥胖 #瘦身 #减肥逆袭,https://www.douyin.com/video/6866345974076312832,296,00:18,https://www.douyin.com/user/MS4wLjABAAAAB_AOSNvr-Kqv1CI5voPzjorpLGHScaNO4eVECLDootc,内分泌科孙医生,1年前
可能还是很多人不知道，希望大家能看到@南方健康 转发出去让更多人知道,https://www.douyin.com/video/6845804576398904580,2.3w,00:19,https://www.douyin.com/user/MS4wLjABAAAAwBp8PHUi6mYmfO60IWEYrXmsrU2c3tGDCUZeZrxcnEbFDwVjzQeQhFeYhrk0Com2,儿童骨科高医生,1年前
允许使用海洛因？#美国计划开设毒品安全注射点 ,https://www.douyin.com/video/7023983754888760612,4.2w,00:21,https://www.douyin.com/user/MS4wLjABAAAAVe7sHJ-zibugRrSsvClIFLHL8vJFpgJKKTFis7SbpUw,中国日报,2月前
#抗疫英雄,https://www.douyin.com/video/6902249994527509774,172,01:27,https://www.douyin.com/user/MS4wLjABAAAA4Xdl8t4RCEG9jtMzMXsnNLhu8B95kdL_7HlKLBuTsRDr45lIcQTX68PXOMOw5Oi1,313新视觉,1年前
