标题,yqt9pfjg_链接,blcemqew,_0xcrq8op,标题链接,mdxcmgb,syhvcxib
#创作灵感 怎么也洗不干净的黑脖子到底是怎么回事呢！#黑棘皮 #肥胖,https://www.douyin.com/video/6990995597704629517,7404,01:18,https://www.douyin.com/user/MS4wLjABAAAAWQD4QrP__13V0bq9C0WqS279DEMPtocBxrFGrptb8mWkAwpiHOdtR8zELxrugPM3,医学减重专家刘雁军,5月前
#血脂 调脂葯系列科普（12） 为什么很多人同时存在“三高”问题 @南方健康,https://www.douyin.com/video/6827952209490136324,3098,02:33,https://www.douyin.com/user/MS4wLjABAAAAtuDOOW5KSrm2TaKAVU2Vp2smhvaSSqlbGqD6Q-f3YtQ,神经内科宋璞医生,1年前
门诊的时候就是听每个人减重的历程和故事，大多雷同。#肥胖 #健康中国,https://www.douyin.com/video/6824027921900948747,2041,00:49,https://www.douyin.com/user/MS4wLjABAAAA2uebU1ZNTDQCJQKB-4_kVNsoYU1HQ_FpRM6totQj6Og,减重代谢手术喜哥,1年前
低血糖的误区#糖尿病 #黑棘皮,https://www.douyin.com/video/7024387016833928461,1113,00:30,https://www.douyin.com/user/MS4wLjABAAAAWQD4QrP__13V0bq9C0WqS279DEMPtocBxrFGrptb8mWkAwpiHOdtR8zELxrugPM3,医学减重专家刘雁军,2月前
为什么要管糖尿病#糖尿病 #糖尿病科普 @抖音小助手 ,https://www.douyin.com/video/7047842576958754056,517,00:27,https://www.douyin.com/user/MS4wLjABAAAAI-fjD_svt0whoX9ZZ5A3feLrJjnc8iHznPI-T0gT27hPUFFIs4hBHs3dwfbZ53Pi,陆志强讲内分泌,1周前
肥胖是病，得“治”#减肥 #减重 #瘦身 ,https://www.douyin.com/video/7011341642791701797,1101,00:13,https://www.douyin.com/user/MS4wLjABAAAAPD-34FUKu_zm9BTz92k0i1l7b_7G9IsmuyrGae663w4,张建成,3月前
多囊卵巢综合征为何会导致肥胖,https://www.douyin.com/video/7043691384850681119,77,00:40,https://www.douyin.com/user/MS4wLjABAAAAOsbvqT_M1hx4PwO3pcnWgogZQXvPseZO5Or0rUWrFYaxCQHRChhRK2lPh4mp0ZWI,中医内分泌科专家卫兰香,3周前
黑棘皮症预示着血糖的问题，或者已经出现问题#胰岛素抵抗 #黑棘皮症 ,https://www.douyin.com/video/6998496221090450718,1969,00:28,https://www.douyin.com/user/MS4wLjABAAAA2uebU1ZNTDQCJQKB-4_kVNsoYU1HQ_FpRM6totQj6Og,减重代谢手术喜哥,4月前
18岁，身高157，体重180斤，体重指数36.5，多囊导致不来月jing，高胰岛素血症，糖耐量异常。,https://www.douyin.com/video/6850303271270190347,1679,00:51,https://www.douyin.com/user/MS4wLjABAAAA2uebU1ZNTDQCJQKB-4_kVNsoYU1HQ_FpRM6totQj6Og,减重代谢手术喜哥,1年前
倒数十个数能不能睡着？今天第四台，逆行单孔袖状胃。#肥胖 #糖尿病 #减重代谢手术 ,https://www.douyin.com/video/7041428127540661534,218,00:59,https://www.douyin.com/user/MS4wLjABAAAA2uebU1ZNTDQCJQKB-4_kVNsoYU1HQ_FpRM6totQj6Og,减重代谢手术喜哥,1月前
控制多囊卵巢，首先要控制体重#多囊 ,https://www.douyin.com/video/7003283178395897119,374,00:49,https://www.douyin.com/user/MS4wLjABAAAA2uebU1ZNTDQCJQKB-4_kVNsoYU1HQ_FpRM6totQj6Og,减重代谢手术喜哥,4月前
太胖啦，两只胳膊都有黑棘皮症。#减重手术 ,https://www.douyin.com/video/7025455181408095526,2093,00:17,https://www.douyin.com/user/MS4wLjABAAAAKPaaexAufLUJg8THbc-nEQLLL6T76BC594xcuNsx4oY,孟化医学在线,2月前
糖尿病对胎儿有哪些不良影响？,https://www.douyin.com/video/6988001428556074276,107,00:57,https://www.douyin.com/user/MS4wLjABAAAApICR1eiTZW23OhnRkC-NK3aX_7MjfIsILuyREW9Cy1A,刘湘源医生,5月前
糖尿病患者是胖点儿好还是瘦点儿好？@,https://www.douyin.com/video/6990485858839285023,50,03:26,https://www.douyin.com/user/MS4wLjABAAAAJOzdDV4Jox4eX7HgE7WmRO6ZH0wuWY4rLsc0L4tiNh-2USqgM6xsye3Jg8mS8txq,李梅医生说糖尿病,5月前
脖子总是黑黑的，不是洗不干净，而是预示严重健康隐患。#了不起的医生 #医生科普 @抖音小助手,https://www.douyin.com/video/6863022824320208143,3757,00:40,https://www.douyin.com/user/MS4wLjABAAAAKPaaexAufLUJg8THbc-nEQLLL6T76BC594xcuNsx4oY,孟化医学在线,1年前
身体出现这些症状，要警惕二型糖尿病。#减重医生殷国志 #医学科普 #减重 #减重代谢手术 @抖音小助手 #西安减重 ,https://www.douyin.com/video/7005012047515651359,165,00:50,https://www.douyin.com/user/MS4wLjABAAAA0UrW-yx3wIvC9vhQs_Q5l8zG7nj5FcsJKDxG0NZmuNU,西安减重医生殷国志,4月前
高钠、高糖都容易导致高血压  #高血压饮食  #科普健康中国  #世界高血压日,https://www.douyin.com/video/6962732886143307015,3433,00:36,https://www.douyin.com/user/MS4wLjABAAAAoSxHz7HhhQhEQEu3NOycuz6vfG44y0YR2ZBTxx0QT7nStEJgLri2cFFndnmjTb_F,听我说血糖,7月前
代谢综合征有哪些表现？#减重代谢手术 #减肥 #糖尿病 #牛皮癣银屑病,https://www.douyin.com/video/6941737068573887756,3154,00:36,https://www.douyin.com/user/MS4wLjABAAAAKPaaexAufLUJg8THbc-nEQLLL6T76BC594xcuNsx4oY,孟化医学在线,9月前
#创作灵感 肥胖相关的黑脖子病应该如何处理。#黑棘皮 #肥胖,https://www.douyin.com/video/6991385884138409246,4889,01:13,https://www.douyin.com/user/MS4wLjABAAAAWQD4QrP__13V0bq9C0WqS279DEMPtocBxrFGrptb8mWkAwpiHOdtR8zELxrugPM3,医学减重专家刘雁军,5月前
脖子黑可不是没洗干净，快看看xue糖有没有问题#减肥#减重代谢手术,https://www.douyin.com/video/6934627870622928131,15.5w,00:12,https://www.douyin.com/user/MS4wLjABAAAA2uebU1ZNTDQCJQKB-4_kVNsoYU1HQ_FpRM6totQj6Og,减重代谢手术喜哥,10月前
彭医生讲课 @彭李妉医生  #健康真相官,https://www.douyin.com/video/6905287630724828429,52,01:34,https://www.douyin.com/user/MS4wLjABAAAA2FcncliJREvBAbRBj4WUwgxLIyfb5f-kK7u3tHhzKyLzCF98VISQGL9VvXqqg26X,震洋健康,1年前
菠萝李治中：向伪科学学习传播技巧#脱口秀 #科普 #小妙招 #生活 #医学科普 @抖音小助手 ,https://www.douyin.com/video/6999250096244215071,1.0w,00:35,https://www.douyin.com/user/MS4wLjABAAAAFztlQfrwOKF0F5WXE-4G0t5gpjO-tsaTwsV62ml5Aog,环球人物,4月前
17岁高中女生，太爱吃薯片膨化食品体重超标，竟然得了多囊卵巢综合症。 #女性健康 ,https://www.douyin.com/video/6982014538946399527,7903,01:14,https://www.douyin.com/user/MS4wLjABAAAAg4HiHGVNog9-f0_irormVfHzYVF0_P4IqaVbAJIn83U7XtdqUG1yl7G-Y6x1qAP0,北京妇产医院刘勇,6月前
健康中国，远离糖胖！@南方健康 @孟化医学在线,https://www.douyin.com/video/6801808081236790531,390,00:44,https://www.douyin.com/user/MS4wLjABAAAA2uebU1ZNTDQCJQKB-4_kVNsoYU1HQ_FpRM6totQj6Og,减重代谢手术喜哥,1年前
重度肥胖，胰岛素抵抗，高胰岛素，代谢综合征，应该引起大家重视了。#肥胖,https://www.douyin.com/video/6881782128380611852,1087,00:59,https://www.douyin.com/user/MS4wLjABAAAA2uebU1ZNTDQCJQKB-4_kVNsoYU1HQ_FpRM6totQj6Og,减重代谢手术喜哥,1年前
#胰岛素抵抗 #中医健康 #胰岛素 胰岛素抵抗一定要重视,https://www.douyin.com/video/6974336550247075087,37,01:03,https://www.douyin.com/user/MS4wLjABAAAAOSQnN5KmR4pbNbvp3Ez8elc153vdidRWo0QB4z0DzB8,赵天豫主任治肥胖,6月前
但是也不排除，你可能是真的馋#肥胖 #多囊卵巢 #胰岛素抵抗 ,https://www.douyin.com/video/6986241965931121927,1821,00:29,https://www.douyin.com/user/MS4wLjABAAAA2uebU1ZNTDQCJQKB-4_kVNsoYU1HQ_FpRM6totQj6Og,减重代谢手术喜哥,5月前
和 @减重代谢手术喜哥 一起 #合拍 术后八个月，减重八十多斤，黑棘皮症恢复正常，胰岛素抵抗完全缓解。#肥胖,https://www.douyin.com/video/6900731073496386827,2.9w,00:10,https://www.douyin.com/user/MS4wLjABAAAA2uebU1ZNTDQCJQKB-4_kVNsoYU1HQ_FpRM6totQj6Og,减重代谢手术喜哥,1年前
术后4个月复查，减重67斤，胰岛素抵抗和黑棘皮症明显缓解。和 @减重代谢手术喜哥 一起 #合拍,https://www.douyin.com/video/6847297276822473996,3623,00:15,https://www.douyin.com/user/MS4wLjABAAAA2uebU1ZNTDQCJQKB-4_kVNsoYU1HQ_FpRM6totQj6Og,减重代谢手术喜哥,1年前
胰岛素抵抗和高血糖对怀孕的影响有哪些？,https://www.douyin.com/video/6985072041544142093,1232,01:05,https://www.douyin.com/user/MS4wLjABAAAApICR1eiTZW23OhnRkC-NK3aX_7MjfIsILuyREW9Cy1A,刘湘源医生,5月前
这个也是典型的黑棘皮症，重度胰岛素抵抗，高胰岛素血症，筛查确诊T2DM，很多人见过但不知道不重视。,https://www.douyin.com/video/6806834384784690444,2.8w,00:12,https://www.douyin.com/user/MS4wLjABAAAA2uebU1ZNTDQCJQKB-4_kVNsoYU1HQ_FpRM6totQj6Og,减重代谢手术喜哥,1年前
胖的人为什么更容易得糖尿b#高血糖 #医学科普 #健康 ,https://www.douyin.com/video/7046682867342085414,84,00:50,https://www.douyin.com/user/MS4wLjABAAAAaxsaGq9v8EV2iCc8j9AS5l-DLJHV-OowGk6vUfsGUgLpgpGxosfKuqN2Q1Oay5eY,减重代谢专家 尹剑辉,2周前
糖尿病：胰岛素强化治疗的讲解。#糖尿病 #医学科普 #高血糖,https://www.douyin.com/video/6964248860315094309,678,00:40,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,7月前
#黑棘皮病 毁了多少爱美的人，脖子黑怎么洗也洗不干净，原因出在xue糖上！#糖尿病#减肥 #减重代谢手术,https://www.douyin.com/video/6938344460933729543,6499,00:18,https://www.douyin.com/user/MS4wLjABAAAA2uebU1ZNTDQCJQKB-4_kVNsoYU1HQ_FpRM6totQj6Og,减重代谢手术喜哥,10月前
得了痛风？小心糖尿病也来捣乱，代谢综合征为什么这么“可怕”？,https://www.douyin.com/video/6967274822946540803,7,01:27,https://www.douyin.com/user/MS4wLjABAAAAau0ZwINgBOBhiQkH2-b9NnKtRU3xTpDRAfPBWMunVHk,尚医健康,1年前
减重术后一个月复查，减重36斤，胰岛素抵抗、黑棘皮症明显缓解，血糖正常,https://www.douyin.com/video/6813868571987299588,3019,00:07,https://www.douyin.com/user/MS4wLjABAAAA2uebU1ZNTDQCJQKB-4_kVNsoYU1HQ_FpRM6totQj6Og,减重代谢手术喜哥,1年前
胰岛素抵抗与多卵卵巢综合症有什么关系,https://www.douyin.com/video/6982857768373964062,987,01:03,https://www.douyin.com/user/MS4wLjABAAAApICR1eiTZW23OhnRkC-NK3aX_7MjfIsILuyREW9Cy1A,刘湘源医生,6月前
治疗多囊L巢综合征，这四点比吃药更重要#女性健康 #不孕,https://www.douyin.com/video/7020677441400229157,145,00:54,https://www.douyin.com/user/MS4wLjABAAAAKrv1Yy0aKykJPpA9p8UcEfUUHVqOKfTkXTNdsDj5rrI,丹东市中心医院,2月前
少年强则国家强，请各位家长重视儿童肥胖（请不要说作品没用，只有先改变认知，再强调方法）#儿童肥胖,https://www.douyin.com/video/6849703058352491784,7850,00:25,https://www.douyin.com/user/MS4wLjABAAAAo53WHma7BlCEQ9-XY3Pf_EeWcGG5NumSVoWojzGhg4fJq0bK9LSehcQYZVJ_EsyS,外科医生董星,1年前
糖尿病十五年，胰岛功能下降，术后很大可能不用打针了#糖尿病#健康#减重手术,https://www.douyin.com/video/6951710554046139651,383,00:58,https://www.douyin.com/user/MS4wLjABAAAAMTXOGc102peTFUZ9SH7jDbWDAtvCjNjEW0sQOAp2VfowJkIFVx4dqvBKpJHxy-i_,张能维医生,8月前
黑色的脖子和颗粒状的疣状物十分影响美观，瘦下来会自行缓解，疣状物也会自行脱落。#健康 #袖状胃 #糖尿病并发症,https://www.douyin.com/video/6914595960576331020,1.2w,00:25,https://www.douyin.com/user/MS4wLjABAAAAKPaaexAufLUJg8THbc-nEQLLL6T76BC594xcuNsx4oY,孟化医学在线,1年前
肥胖导致胰岛素抵抗，黑棘皮症，不是没洗干净，也不是晒得。#肥胖 #健康中国，远离肥胖！,https://www.douyin.com/video/6866590085752638724,4.4w,00:15,https://www.douyin.com/user/MS4wLjABAAAA2uebU1ZNTDQCJQKB-4_kVNsoYU1HQ_FpRM6totQj6Og,减重代谢手术喜哥,1年前
今入院的322斤，BMI52，良性黑棘皮症，评估雪糖以及胰岛素抵抗情况，择期术。#肥胖#糖尿病#减重代谢手术,https://www.douyin.com/video/6920759049042627852,589,00:46,https://www.douyin.com/user/MS4wLjABAAAA2uebU1ZNTDQCJQKB-4_kVNsoYU1HQ_FpRM6totQj6Og,减重代谢手术喜哥,11月前
糖尿病：胰岛素强化治疗的优势有哪些？#糖尿病 #医学科普 #健康,https://www.douyin.com/video/6964248688948514061,733,00:35,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,7月前
朋友们，千万不要朝着手术的标准“努力”。,https://www.douyin.com/video/6773796490608528643,829,00:59,https://www.douyin.com/user/MS4wLjABAAAA2uebU1ZNTDQCJQKB-4_kVNsoYU1HQ_FpRM6totQj6Og,减重代谢手术喜哥,2年前
为什么早起空腹血糖高？ #糖尿病 #医学科普#高血糖,https://www.douyin.com/video/6952055791016840462,514,00:35,https://www.douyin.com/user/MS4wLjABAAAAqAXbegB8g_ZuDLDHNGekdVWH_MkpgRBcXFYex4N64ZbLXX19r_6_jPmx3bLP7Kzq,王世东主任,8月前
