标题,yqt9pfjg_链接,blcemqew,_0xcrq8op,标题链接,mdxcmgb,syhvcxib
#战胜疫情dou行动 29分钟测“新冠”，真牛！地方抗疫专题之五—福建篇 #我的315,https://www.douyin.com/video/6802143940087745805,616,00:36,https://www.douyin.com/user/MS4wLjABAAAAQ7ehKWSQqb8x8vFBlpTCbRBr5fKc8VFXP60_IC_MblgPMgz95iEQ2SnZdpts2YgF,市说新语,1年前
美媒问来自中国的货物是否有质量问题，特朗普这次回答很干脆：没有。,https://www.douyin.com/video/6812565466813336845,316.8w,00:27,https://www.douyin.com/user/MS4wLjABAAAA8U_l6rBzmy7bcy6xOJel4v0RzoR_wfAubGPeJimN__4,人民日报,1年前
被追问中国捐赠的核酸测试盒怎么样了，日本厚生劳动省大臣现场沉默1分半钟。,https://www.douyin.com/video/6797386341425483021,24.2w,01:41,https://www.douyin.com/user/MS4wLjABAAAAn8tvTQ0rdhV8gqjpEJ6MIi82k1p_IGu3dQZKlJE2wH8,环球时报,1年前
#关爱女性健康 ,https://www.douyin.com/video/7049292751418051847,213,01:05,https://www.douyin.com/user/MS4wLjABAAAAhWVdFY_-kUUEAYcjrqT9v1bF050qHelQjL0XpcxOc1o,有来科普,5天前
上海海关关员赴企业，开展新型冠状病毒核酸检测试剂盒用原料上门查验和现场检测。,https://www.douyin.com/video/6798404615701286148,551,00:12,https://www.douyin.com/user/MS4wLjABAAAAVqhUopiAcgAAsNUQ8pGs030D-p7ZUpJOHyFKREZ23ng,海关发布,1年前
核酸样本检测需要经历哪些过程？今天带你揭开核酸检测神秘面纱。,https://www.douyin.com/video/6994751681154092321,103,01:13,https://www.douyin.com/user/MS4wLjABAAAA61rGhQl6cC9ks30XVFIboALfKcXOnL_1iooF9ffxctmMFGO2P916bJtt3NJcpo88,河南省胸科医院,5月前
如果HPV阳性，不要过度检测，过度治疗 #健康科普在抖音,https://www.douyin.com/video/6936088405591723294,27,01:17,https://www.douyin.com/user/MS4wLjABAAAAsRPT6herJ9dFHDgA1V8byBJQgzm78h63l_4-GxlGals,保健时报,10月前
快速区分剧毒的黄盖鹅膏和可食用蘑菇黄罗伞 #中科院,https://www.douyin.com/video/6959086322048929037,662,02:26,https://www.douyin.com/user/MS4wLjABAAAALPpV3wepL00cnn8iYTk3azxJvrvSBZxNKED7J1GW4-w,中科院之声,8月前
美国纽约州州长：我这么评论中国将惹怒特朗普 他会在推特上骂我,https://www.douyin.com/video/6952000359673990414,1,01:06,https://www.douyin.com/user/MS4wLjABAAAADxxSM17aDo5GBB7mt6bHbOS2jzQpBxevn8Lh2rMkY8g,小央视频,1年前
后台有爱心网友留言问我们需不需要新冠病毒核酸检测试剂盒。我们急需！谢谢大家齐心协力共克时艰！,https://www.douyin.com/video/6788365119291149575,3610,00:15,https://www.douyin.com/user/MS4wLjABAAAACdW0kDpifqiT7n979wtCMmgNg4xMDCwTDIFs-StrxR9Nexvp73xC8FHeUKkGE3_y,孝感市中心医院,1年前
广州海关查获1起利用进境小型船舶藏匿走私生物试剂和高值货物案。#海关查验 ,https://www.douyin.com/video/6980593255876480269,289,00:39,https://www.douyin.com/user/MS4wLjABAAAAVqhUopiAcgAAsNUQ8pGs030D-p7ZUpJOHyFKREZ23ng,海关发布,6月前
钟南山院士“隔空诊脉”！与广东支援湖北荆州医疗队、荆州市新冠肺炎定点收治机构首次进行远程会诊！#钟南山,https://www.douyin.com/video/6796650990406782215,1.4w,00:27,https://www.douyin.com/user/MS4wLjABAAAAGWFEyl_NuLBGlV43HPIjpq__gw2xt7FzeoxJk_P5kVc,中国青年报,1年前
#中国加油 @新华网 @环球网 @人民日报国际 @CGTN @抖音小助手,https://www.douyin.com/video/6810311362045086976,173,00:59,https://www.douyin.com/user/MS4wLjABAAAAkl62ZGWWmf9ZfYBu5uNOYSILWQKaurxveWV5gDqNXnc,亚洲雄风,1年前
为什么治疗前后检查，尽量在同一家医院做#血液病 #血常规 @抖音小助手 ,https://www.douyin.com/video/7011424139261119756,445,00:24,https://www.douyin.com/user/MS4wLjABAAAAPCcrK28i8ANSNTOdqytgNPmtgWr9MhGwIb01Cb9Yj6g,血液科孙岸弢大夫,3月前
hpv检查什么时候做更准确#hpv #检查 #协和 #医学科普 #健康科普 ,https://www.douyin.com/video/7010177617651371294,2211,01:05,https://www.douyin.com/user/MS4wLjABAAAAS4KeashqiuL5p1ntH1IF30xfhb3ZxtmBm1vJ22SK2ENJXMSoa1smAmUvlZmORYip,北京协和医院王姝主任,3月前
美国冷泉港实验室研究员约翰•奥尔森：中国在疫情应对初期出现了一些问题，为什么？#纪录片#中国抗疫志,https://www.douyin.com/video/6812597496901029128,5344,00:49,https://www.douyin.com/user/MS4wLjABAAAATIYiBj4vEtIDhV5hOYOBmVs7lvGYeAH_6wSR0QmNeOA,解读中国,1年前
核酸检测怎样取样？正确示范看这里#新型冠状病毒感染的肺炎 #核酸检测,https://www.douyin.com/video/6790549934794968328,2588,01:19,https://www.douyin.com/user/MS4wLjABAAAArmNo6pomGTQoFsguLRNhgz2um05sOtRaxxmZbU94IV8,听医生的话,1年前
专家：临床判断不能完全依赖实验室核酸检测#新冠肺炎 #致敬英雄 #医生 #科普,https://www.douyin.com/video/6808788033991724299,44,00:50,https://www.douyin.com/user/MS4wLjABAAAAchzUgYQQJTp1NL1arjRyxYdQrgHzjF5ijOj5jy2cCgY,北京健康教育,1年前
新华社倾力打造重磅纪录片《英雄之城》，记录这段历史，首页合集可看全片。,https://www.douyin.com/video/6808464014650133773,102.4w,06:40,https://www.douyin.com/user/MS4wLjABAAAAxA44mxJVod_Aq5wc0cZrbZHJ2S_DnoJctGpb_mOvsxs,新华社,1年前
带着8000套试剂盒出海 美航母如此急于“复工”？,https://www.douyin.com/video/6951992493479120165,0,02:27,https://www.douyin.com/user/MS4wLjABAAAADxxSM17aDo5GBB7mt6bHbOS2jzQpBxevn8Lh2rMkY8g,小央视频,1年前
有报道称，有几国表示中国新冠病毒试剂盒结果不准确，华春莹：中国也遇过类似情况，我们选择相信别国的善意。,https://www.douyin.com/video/6809935094615198984,188.3w,00:25,https://www.douyin.com/user/MS4wLjABAAAA8U_l6rBzmy7bcy6xOJel4v0RzoR_wfAubGPeJimN__4,人民日报,1年前
肝硬化如何快速检测,https://www.douyin.com/video/6845089720309943565,8,00:29,https://www.douyin.com/user/MS4wLjABAAAAaZQV9ybtMtRMFzs2S42u0_XhrpZq5_OWLhw_3RWycuo,听听医生怎么说,1年前
怎么样知道自己是否感染了#幽门螺杆菌 ？#胃炎#胃镜 ,https://www.douyin.com/video/7002881507023015208,2252,00:43,https://www.douyin.com/user/MS4wLjABAAAAUqFya2P-C-CtL5C8syAIpjaO12P5ghJ8QaulMcH1Uyk,刘之枫（消化内镜）,4月前
#幽门螺旋杆菌 常见的检测方式有哪些？ #了解更多生活小知识快来关注康康吧 #肠胃健康 #消化 #健康科普,https://www.douyin.com/video/6866717875344805135,5,01:43,https://www.douyin.com/user/MS4wLjABAAAA_4yRZuTihsZr8x4LFRFxYTlacd2HHHJPcRjElVn_K_Esp2ZmH0Dg0Q6Hr_i03oVV,消化微健康,1年前
鼻咽拭子标本采集方法#全民防疫 ,https://www.douyin.com/video/6992555900082916643,115,03:14,https://www.douyin.com/user/MS4wLjABAAAAHLXcEP3pR_3ygYZPDv59-AHE5riG5BOZ-tQGOk3dbtJ-YglpdRmsnUuaYOTUPrui,望都县中医医院,5月前
@丁香医生@医苑汇艾滋病自我检测了解一下！#禁毒防艾青春young #医起搞视情,https://www.douyin.com/video/6764671610076056846,4885,00:29,https://www.douyin.com/user/MS4wLjABAAAAGT5-6V4Aq6pqilLL-LtepS3FfXJlfKJLa67f_hh8CBk,南昌大学第二附属医院,2年前
