标题,yqt9pfjg_链接,blcemqew,_0xcrq8op,标题链接,mdxcmgb,syhvcxib
#葡萄糖耐量试验 #糖耐 #控糖 #OGTT 你会做糖耐量试验吗？,https://www.douyin.com/video/6966081031736773924,12,00:53,https://www.douyin.com/user/MS4wLjABAAAArTX3p08dmkW7Oh1RLbnTwBa8MgygapuT6hOdC74jxZg,热爱健身陆医生,7月前
产检时做糖耐量检测有什么用？#产检 #健康 #医学科普,https://www.douyin.com/video/6854345572791471367,32,00:48,https://www.douyin.com/user/MS4wLjABAAAAaCY6SkiKhMLJIq8k_64dKTDKWiaNu1t6A2nAwh7sNfE,张东红,1年前
糖友用医院静脉血和血糖仪对比数值，大家觉得哪个准确呢,https://www.douyin.com/video/6907903986297359628,838,02:39,https://www.douyin.com/user/MS4wLjABAAAAcvoGtoBKj-PAd934ueSLL6Fo-xOvm-k0IYu0s8HIoZE,糖友大度,1年前
做糖耐量试验的时候，这几点一定要注意，不然可能会导致糖耐结果不准哦！#糖耐 #我为医者 #孕期 #我要上热门,https://www.douyin.com/video/6844063722982477064,6715,00:39,https://www.douyin.com/user/MS4wLjABAAAAW98-toG70W270pHNEb3BASR3lDwoBXu9LGGm0QffL5VLlDfLhVtq1LEUed6c-wlT,妇产卫士李主任,1年前
葡萄糖耐量试验的方法是怎样的？葡萄糖耐量试验分2种！,https://www.douyin.com/video/6867470018746060044,49,01:51,https://www.douyin.com/user/MS4wLjABAAAAhWVdFY_-kUUEAYcjrqT9v1bF050qHelQjL0XpcxOc1o,有来科普,1年前
24周糖耐检测据说让所有孕妇闻风丧胆，现场有人都吐了，没那么可怕，祝你们也一次秒过,https://www.douyin.com/video/6948431630138608908,6344,00:47,https://www.douyin.com/user/MS4wLjABAAAAerH43N1xEFObOacyrqFhl1R5bcZ5-jW0Nc798WIAkz4,晴大大,9月前
你做对了吗？#医学知识科普 #芜湖孕事 #马医生说,https://www.douyin.com/video/7031140540221639943,429,01:26,https://www.douyin.com/user/MS4wLjABAAAAhauLrV2i8K_bYkGIf4psM7KVfNxHcTpckfnZeiQV-3g,芜湖广济 马少华,1月前
#健康科普 #孕期 #糖耐量 #妊娠糖尿病 #准妈妈 孕24-28周，您做糖耐量检测了吗？,https://www.douyin.com/video/6993479963831831820,135,00:47,https://www.douyin.com/user/MS4wLjABAAAAsF_im-KtZC4CTI-HNugwXEOgKqt-LekgI0BZ7EdbMeM,榕城区妇幼保健院,5月前
空腹血糖7.5为什么还要做糖耐量试验#医学科普 #糖尿病 #科普一下 @DOU+小助手,https://www.douyin.com/video/7038729748058574113,1425,00:57,https://www.douyin.com/user/MS4wLjABAAAAyUYSI-jS6EXKebiIDJb10RITQ7iK_hHGnBy6gJaSxHg,李青大夫,1月前
#三院健康 每日一课：糖耐量试验 检验孕期糖尿病金标准,https://www.douyin.com/video/6903453648190229763,195,01:00,https://www.douyin.com/user/MS4wLjABAAAAyU8n-9_X5a5zL_7u1uD2EILfpmueWjW3ni502fwckUY,郑州市第三人民医院,1年前
糖耐量试验简介,https://www.douyin.com/video/6945643735904554248,42,06:24,https://www.douyin.com/user/MS4wLjABAAAAARRb2Ogba4ygo_c6vUH6Cwlks1jP9lZexJIi-tKDuuk,lepuwlyy,1年前
糖耐量测试怎么做？有那么可怕吗？如果你和我一样那不用害怕了！#糖耐 #孕孕孕孕孕 #上热门 #产检,https://www.douyin.com/video/6766182445415943428,254,00:58,https://www.douyin.com/user/MS4wLjABAAAA0A-spMy7F8hs6YmsjKP15ZNqngdlfM3p2OhJ2VSofVQ,宪姨,2年前
糖耐测试（OGTT），据说孕妈妈都会忽略这些事(´-ω-`)#健康科普 #孕期知识 @DOU+小助手,https://www.douyin.com/video/6883050113913097472,109,01:17,https://www.douyin.com/user/MS4wLjABAAAA1o4dK_GjvPNIrS_GHyB3Q3TiaLNlzW2xSty5kHbG_Hk,爱博恩孕产,1年前
你知道糖耐检测要注意哪些事项吗#糖耐检查 #孕检 #孕妇 #孕期 #母婴 ,https://www.douyin.com/video/7038771609045454111,8691,00:31,https://www.douyin.com/user/MS4wLjABAAAAPxwqyagz3XdiRTL3RnaTn0kjJTZUHXI79Mw6gPqxtW6l9wfJsIS7f83GoaEnjKGh,育儿教授魏老爸,1月前
#血糖 #健康管理 #高血糖   血糖检测到底要看哪些指标，空腹血糖正常就万事大吉了吗？什么是糖耐量测试？,https://www.douyin.com/video/7012541357608750343,10,04:22,https://www.douyin.com/user/MS4wLjABAAAAtohK_MJ0kDKUhFLpHZPlqyqoqZy_e0Ke75I3N5Sp1q4,煊炜,3月前
刘尚建主任医师,https://www.douyin.com/video/7006673508805659908,123,01:35,https://www.douyin.com/user/MS4wLjABAAAAUKXyQevgB3eNBkvUoW-hG2vcUyQDxKCEna8nBe-5stK-aG9MBXHbVzAoHUPzVKZs,刘尚建主任医师,4月前
糖耐量试验#糖尿病科普,https://www.douyin.com/video/6863753998294322435,32,00:56,https://www.douyin.com/user/MS4wLjABAAAAo8jW-8Ny1_cNQhIJhkMvUyBTa5YTnXF900NpEXocreU,yhsy_endo,1年前
你知道做糖耐检测要注意哪些事项吗？#怀孕 #孕期 #产检 #糖耐检查 #好孕 ,https://www.douyin.com/video/7031844912429616397,159,00:37,https://www.douyin.com/user/MS4wLjABAAAAyhdl8eCVPHoxVaSgW3_JF_-epjQQNgBfybJ3LYbjLSdCGCXuHJmPVhoyGFK3HupQ,妈妈帮,1月前
记录陪老婆糖耐测试的一天~提前减少糖分摄入。没那么吓人！祝各位轻松通过~ #糖耐,https://www.douyin.com/video/6808871162018401543,4190,01:31,https://www.douyin.com/user/MS4wLjABAAAAzaoo66lyq7vkw3R7q8wuzKHo6_BMr3RjUiKFfyssGLA,Mr.Fx,1年前
糖耐测试如何顺利过关？还有我的羊穿报告也终于出来啦！#vlog日常 #孕期 #羊水穿刺 #产检 #NT,https://www.douyin.com/video/6873727827699633408,3.6w,00:48,https://www.douyin.com/user/MS4wLjABAAAAWSraAJQIOIKA0FQHQ7DW73sXa39ISSxe0X59sPPSsvI,小方方在北京（悠悠妈）,1年前
#月子  #生育  #生孩子  #健康科普  #备孕  #孕妈妈  #涨知识 #科学  #育儿  @抖音小助手,https://www.douyin.com/video/6974700265102494984,2107,01:05,https://www.douyin.com/user/MS4wLjABAAAADQTB_p8qK73o-hA0EZiK90pANMOT2Pc9Spc4M9iYR0kslc_h9amEGpc5WMnOBvKQ,优生优育大课堂,6月前
葡萄糖耐量测试怎么做，你知道吗？听听新绛县人民医院妇产科护士怎么说！#产检 #孕检 #好孕 #怀孕日记  ,https://www.douyin.com/video/7031452981698563358,16,01:48,https://www.douyin.com/user/MS4wLjABAAAAF_p7Hld62C0xrC5sh97sUk38PJHWkh9nQ6NmXj-HyUk,新绛县人民医院,1月前
糖耐量实验怎么做？#科普 #健康教育 #糖尿病,https://www.douyin.com/video/6980310799424163109,36,00:46,https://www.douyin.com/user/MS4wLjABAAAAZQGYJjixlojbP3ilbW2BIOHNsvZ14WuZPFSb94ACJvU,特殊护理病区,6月前
#海豚知道 #健康 #纠正胰岛素抵抗 #科学减重 ,https://www.douyin.com/video/6975339982466731264,23,01:32,https://www.douyin.com/user/MS4wLjABAAAAvutTOf06qhVbWVel7RUn6eH82Vfkc4hCUsrZviyH5GQ,健康管理莹莹,6月前
孕妈咪关心的糖耐量测试，今天我去做了，给大家分享一波，有任何问题可以关注并私信我哟～#孕期检查,https://www.douyin.com/video/6896821035744775431,7,03:26,https://www.douyin.com/user/MS4wLjABAAAAKMfc8LRNpgfQ486tq_ZAJ-cV_ZKXITIk_TqHJc_Ie8g,小鹿屿花（成都市金牛区成华西街）,1年前
#糖尿病 #糖耐喝糖水 糖耐量测试有喝糖水和吃馒头餐两种方式？哪个靠谱呢？,https://www.douyin.com/video/6774672607770922253,144,00:54,https://www.douyin.com/user/MS4wLjABAAAAz0HN09COm2whAQdPZNvKaWpHL4LLz7Qom2CoKiaJ64A,糖糖说慢病,2年前
糖耐量通过技巧，水果甜点样样都吃#糖耐量 #怀孕 #产检 ,https://www.douyin.com/video/7037070836947291428,3,00:45,https://www.douyin.com/user/MS4wLjABAAAAbExOxm7wWLKN1sJUK5gj-qLl6idhS6mn6jWtGem3AgyXQkatwCRpQSA6_aG8fsQz,禾苗妈妈育苗记,1月前
孕期产检的糖耐测试怎么做？#好孕好孕 #怀孕日记 #产检一路绿灯 #孕期 @抖音小助手,https://www.douyin.com/video/6943431488666914085,1607,01:09,https://www.douyin.com/user/MS4wLjABAAAAd4rjhuOpiFLQjGO3haOeqBwLI3vNdv0Q7Glgo6hIvk_ppsVgoFRMko1nS0T4J3bF,辰妈的育儿日记,9月前
#孕期知识 孕期之最吓人的检查——糖耐！其实很轻松的，别自己吓自己！,https://www.douyin.com/video/6916467195140721928,104,00:57,https://www.douyin.com/user/MS4wLjABAAAAYDynCXRNmeTBDG3n3ArGjZakwJWwY3UmVk-EIBptIpXTwflgxF1cvtU2ek7r50tN,西瓜宝宝（4.24女宝）,1年前
糖耐量测试回答4个是就要引起重视了#血糖测试 #健康 #三高的表现,https://www.douyin.com/video/6939814290652187904,22,00:43,https://www.douyin.com/user/MS4wLjABAAAABdfZx3coFQWKKBNTic50YfjmZTf6HPckS_XtkGNF9ZI,小阳爱健康,10月前
传说糖耐检测是孕妇最怕的？#糖耐喝糖水 #夫妻日常 #热门 #孕期,https://www.douyin.com/video/7026663066955730217,2.0w,03:15,https://www.douyin.com/user/MS4wLjABAAAAlD8rHz5VzUkaeTiLlfPq5dLuA9Yr5vO2Kyu7FNraZfY,佛系夫妻,2月前
艺恒顾奚培训,https://www.douyin.com/video/7004657327169096972,15,00:57,https://www.douyin.com/user/MS4wLjABAAAAr0XlQ3gl-QIpvnKcYj6fmiTyBtxvDmNAihlmHBQdvOVE0O0Bd3UQQmnLCCKwbalR,艺恒顾奚培训,4月前
孕妈妈们，糖耐量筛查您做了吗#糖耐量筛查,https://www.douyin.com/video/7033289850484788495,158,01:14,https://www.douyin.com/user/MS4wLjABAAAA98CNKPPoS0yhTMhYFfnSaEVywR3M6q8fKH_ssrinaIDc4TOjKLhxVdp4lGwBpJ5T,孕产之家,1月前
亲爱的准妈妈们～关于糖耐量检测的注意事项。你了解了吗？#糖耐 #珠海妇幼保健院 #糖耐量,https://www.douyin.com/video/7029222269796830497,20,01:43,https://www.douyin.com/user/MS4wLjABAAAADg-mh4QlobbLrVqOIMrbtKbizvexTCpV_tgzlAejKDw,得偿所愿,2月前
糖耐检测实在是痛苦，在备孕和刚怀孕的宝妈要做好心理准备！#糖耐检查#孕妇日常@抖音小助手@DOU+小助手,https://www.douyin.com/video/6972747051885022476,560,00:46,https://www.douyin.com/user/MS4wLjABAAAAa-rG1yuZoYAuWI_WdPyFqZL2F67AyUIA8k3UXXDcOIM,奶爸刘小洋,7月前
#孕中期 今日糖耐量检测，记得划重点啊，大家，祝好运,https://www.douyin.com/video/6837443165876669709,10,01:17,https://www.douyin.com/user/MS4wLjABAAAAACtPNMXpdNS9hTC9OXjD2KZAfwQ6ExA9OgrLyvjpq4c,叶子,1年前
孕期最恶心的检查，糖耐到底有多可怕？经验分享及注意事项#孕检 #孕期 #孕孕孕,https://www.douyin.com/video/6797317188677143808,1692,00:40,https://www.douyin.com/user/MS4wLjABAAAA4T97zsYhXxHhJO0Fzr9coI_VUaoiTudXJIDfh8_a26CpPFtEuHfCVzSuVUjv9trz,一诺妈妈,1年前
糖耐量检测怎么做？#糖耐 #孕期知识 #产检 #知识分享,https://www.douyin.com/video/7040052486937398563,26,01:37,https://www.douyin.com/user/MS4wLjABAAAAUQMcH8lagTaL97-q_bnSc3cBO8S0W99cXjkL30WBUmU,Rita,1月前
糖耐测试其实没那么可怕，几点很多人犯错：注意是七支半，慢慢喝不要吐，期间不能吃东西，否则要重来#孕期 #待产,https://www.douyin.com/video/6814656544207064328,4.4w,00:36,https://www.douyin.com/user/MS4wLjABAAAAJFJhLgFVjXBxxHDPSLyBnf2tCo4pZYZQGy57BCHhgrVAy3zJGGI9Vh6UPJSgP3M6,实惠奶爸,1年前
让憨憨老公挑战糖耐测试，体会一下孕妇的不容易！#姐弟恋#糖耐测试#孕妇,https://www.douyin.com/video/6973944425147911432,687,00:50,https://www.douyin.com/user/MS4wLjABAAAAlzNWCp5u_qXq5F1VdQoHHdkLIZ7K9GCqfKCtwk2dNag,张二狗,7月前
糖耐量测试，我纠结的不是喝糖水，而是恨不得多长一只胳膊。#怀孕 #产检 #糖耐量 ,https://www.douyin.com/video/7036685028775955725,3,00:25,https://www.douyin.com/user/MS4wLjABAAAAbExOxm7wWLKN1sJUK5gj-qLl6idhS6mn6jWtGem3AgyXQkatwCRpQSA6_aG8fsQz,禾苗妈妈育苗记,1月前
#孕检 #糖耐 所有办法都告诉孕妈了，最后这招一定要用！,https://www.douyin.com/video/6911956701407235336,1.9w,00:45,https://www.douyin.com/user/MS4wLjABAAAANPky_wTOmhKuYwrkJCVIcPzrK0Em-afV3EN2He9LY74,汤麻汤霸,1年前
很多网友问，喝一杯奶茶会升多少糖？马上试试～#控糖 #升糖指数 #孕妈,https://www.douyin.com/video/7037809658286918926,263,00:32,https://www.douyin.com/user/MS4wLjABAAAAaJeF3o5jqGHLXH2e5D2KIeg8fgmMGjPraLMWhjWLwBouQ1SSA3Q6SX0ScfJPBr3N,测糖食验室,1月前
时隔半年，再来测下糖耐，看看身体是好转了，还是变坏了～,https://www.douyin.com/video/7040271576813669664,288,04:36,https://www.douyin.com/user/MS4wLjABAAAAaaQ7fWO-jggvpVl0-3JOM_nG8klw9jgQnLNRjQzJ4MImRu_W-BAjasye4NnAVUMD,行者武哥Vlog,1月前
孕24周+1天长宁妇幼保健院糖耐量检测Vlog，也就是姐妹们说的喝糖水，虽然很甜，但没有那么恐怖，不舒服了小姐姐说可以压两口白开水也没问题，我的产检医院要求25周之前要做完这个检测，你们别错过时间哈#怀孕 #孕妇 #孕妈 #准妈妈 @DOU+小助手 ,https://www.douyin.com/video/7051859086928923917,50,01:26,https://www.douyin.com/user/MS4wLjABAAAAHYiWfiS28LJyjqOXIv3MEYM2iBwhUxQ4rBmeUS2yGAag6Co0O5GU3s-8XM3YIdHG,念念妈妈（孕24周）,4天前
糖耐量的测试（上）  #孕妇 #故事 #备孕,https://www.douyin.com/video/6829590809101307148,445,00:34,https://www.douyin.com/user/MS4wLjABAAAA7ESW9s_xSMklSCeWqiU4NIIQiV-pajMWK32i11G9tg4,孕喻,1年前
控糖姐Rose,https://www.douyin.com/video/7048965974489320708,190,01:13,https://www.douyin.com/user/MS4wLjABAAAAL7FcgKvIGUG4k2FQkBY_O7Dr4FQ2CSoZN2p6fsL4SIU,控糖姐Rose,1周前
这么爱吃糖的我最终还是输给了糖水....#糖耐检查 #孕妇日常 ,https://www.douyin.com/video/7047772957497773348,1.2w,02:23,https://www.douyin.com/user/MS4wLjABAAAA3yqcgqkdyvu7jzNWo1YlXFVVHD7Qgdq3X-QyWivjjJI,笑爷Zoe,2周前
孕妇糖耐检测要喝300ml糖水，真的很轻松？#糖耐检查#孕妇日常@抖音小助手 @DOU+小助手,https://www.douyin.com/video/6973543935968873739,495,01:23,https://www.douyin.com/user/MS4wLjABAAAAa-rG1yuZoYAuWI_WdPyFqZL2F67AyUIA8k3UXXDcOIM,奶爸刘小洋,7月前
据说测糖耐量很痛苦，@姐夫 专门请了一天假陪我去，好像就没那么痛苦啦,https://www.douyin.com/video/6785700202218065152,73.4w,00:38,https://www.douyin.com/user/MS4wLjABAAAAildtRfS2OgsRCe8ZFHvZicBp_wihL59zLYvbHndm1co,小饼干1月17日下午开播,1年前
网友们等了很久的纯牛奶，喝了会升多少汤？马上试试～#控糖 #升糖指数 #孕妈,https://www.douyin.com/video/7030634111110892807,553,00:23,https://www.douyin.com/user/MS4wLjABAAAAaJeF3o5jqGHLXH2e5D2KIeg8fgmMGjPraLMWhjWLwBouQ1SSA3Q6SX0ScfJPBr3N,测糖食验室,2月前
很多网友问，吃红薯会剩多少糖？马上试试～#控糖 #升糖指数 #孕妈,https://www.douyin.com/video/7029891498388851999,123,00:24,https://www.douyin.com/user/MS4wLjABAAAAaJeF3o5jqGHLXH2e5D2KIeg8fgmMGjPraLMWhjWLwBouQ1SSA3Q6SX0ScfJPBr3N,测糖食验室,2月前
lgx,https://www.douyin.com/video/6967594238007692544,14,02:10,https://www.douyin.com/user/MS4wLjABAAAA_fpO-g5DaC3GbOqQ598i9CrclS9VETbDRkTWOCG3OWU0isUB90vMJew2YY770C8W,lgx,7月前
很多网友让再次一下紫薯，看是否升糖，马上试试～#控糖 #升糖指数 #孕妈,https://www.douyin.com/video/7033977632119164197,390,00:26,https://www.douyin.com/user/MS4wLjABAAAAaJeF3o5jqGHLXH2e5D2KIeg8fgmMGjPraLMWhjWLwBouQ1SSA3Q6SX0ScfJPBr3N,测糖食验室,1月前
网友们问了很久，脉动喝了会升糖吗？马上试试～#控糖 #升糖指数 #孕妈 #脉动,https://www.douyin.com/video/7001665496084925711,549,00:20,https://www.douyin.com/user/MS4wLjABAAAAaJeF3o5jqGHLXH2e5D2KIeg8fgmMGjPraLMWhjWLwBouQ1SSA3Q6SX0ScfJPBr3N,测糖食验室,4月前
很多网友问，吃烤红薯会升糖吗？马上试试～#升糖指数 #控糖 #孕妈,https://www.douyin.com/video/7036203587684273445,345,00:27,https://www.douyin.com/user/MS4wLjABAAAAaJeF3o5jqGHLXH2e5D2KIeg8fgmMGjPraLMWhjWLwBouQ1SSA3Q6SX0ScfJPBr3N,测糖食验室,1月前
吃一份大米饭会升多少糖？马上试试～#孕妈 #升糖指数 #控糖 #米饭,https://www.douyin.com/video/7016533554477665551,684,00:21,https://www.douyin.com/user/MS4wLjABAAAAaJeF3o5jqGHLXH2e5D2KIeg8fgmMGjPraLMWhjWLwBouQ1SSA3Q6SX0ScfJPBr3N,测糖食验室,3月前
很多网友问，吃柚子会升糖吗？马上试试～#控糖 #升糖指数 #孕妈,https://www.douyin.com/video/7034072678608801060,162,00:24,https://www.douyin.com/user/MS4wLjABAAAAaJeF3o5jqGHLXH2e5D2KIeg8fgmMGjPraLMWhjWLwBouQ1SSA3Q6SX0ScfJPBr3N,测糖食验室,1月前
很多网友想知道，山药升不升糖？马上安排～#控糖 #升糖指数 #孕妈,https://www.douyin.com/video/7031749888710872327,183,00:24,https://www.douyin.com/user/MS4wLjABAAAAaJeF3o5jqGHLXH2e5D2KIeg8fgmMGjPraLMWhjWLwBouQ1SSA3Q6SX0ScfJPBr3N,测糖食验室,1月前
很多网友问，吃一个梨会升多少糖？马上试试～#孕妈 #控糖 #升糖指数,https://www.douyin.com/video/7038545886812622088,121,00:27,https://www.douyin.com/user/MS4wLjABAAAAaJeF3o5jqGHLXH2e5D2KIeg8fgmMGjPraLMWhjWLwBouQ1SSA3Q6SX0ScfJPBr3N,测糖食验室,1月前
如果#孕期 老公不理解，那就让他体验一下！#糖耐  #夫妻日常,https://www.douyin.com/video/6976945780909149443,5386,01:34,https://www.douyin.com/user/MS4wLjABAAAAhYus-Y8XisigxMCNenB-EpuYqlwYbvn-1iXsm6AccNb-LFpyfhmmkP4pKJ3wnXZV,楠哥要当超人辣妈,6月前
很多网友问，吃橙子升糖吗？马上试试～#孕妈 #控糖 #补充维生素,https://www.douyin.com/video/7033233682370530573,121,00:20,https://www.douyin.com/user/MS4wLjABAAAAaJeF3o5jqGHLXH2e5D2KIeg8fgmMGjPraLMWhjWLwBouQ1SSA3Q6SX0ScfJPBr3N,测糖食验室,1月前
苹果吃了升糖吗？马上试试～#控糖 #孕妈 #升糖指数 #苹果,https://www.douyin.com/video/7007394549727268131,1623,00:19,https://www.douyin.com/user/MS4wLjABAAAAaJeF3o5jqGHLXH2e5D2KIeg8fgmMGjPraLMWhjWLwBouQ1SSA3Q6SX0ScfJPBr3N,测糖食验室,4月前
很多网友问，喝小米粥会升糖吗？马上试试～#孕妈 #升糖指数,https://www.douyin.com/video/7022980120013065506,134,00:24,https://www.douyin.com/user/MS4wLjABAAAAaJeF3o5jqGHLXH2e5D2KIeg8fgmMGjPraLMWhjWLwBouQ1SSA3Q6SX0ScfJPBr3N,测糖食验室,2月前
孕期可怕的糖耐检测？！我的结果如何？#怀孕日记 #vlog日常  ,https://www.douyin.com/video/6986217902764543268,4611,00:52,https://www.douyin.com/user/MS4wLjABAAAA6kY9noLQ6nQ0Gw8omq63MvRLhZPMZiYnlfk36w9V_QcMNMRV4dT3WGk951hrCsT_,刘虞佳,5月前
应网友要求，测一下普通月饼的升糖威力！#控糖 #孕妈 #月饼 #升糖指数,https://www.douyin.com/video/7009110232328670505,2180,00:19,https://www.douyin.com/user/MS4wLjABAAAAaJeF3o5jqGHLXH2e5D2KIeg8fgmMGjPraLMWhjWLwBouQ1SSA3Q6SX0ScfJPBr3N,测糖食验室,3月前
网友们期待很久的红牛升糖吗？马上试试～#升糖指数 #孕妈 #控糖 #红牛,https://www.douyin.com/video/7003149873868475682,157,00:18,https://www.douyin.com/user/MS4wLjABAAAAaJeF3o5jqGHLXH2e5D2KIeg8fgmMGjPraLMWhjWLwBouQ1SSA3Q6SX0ScfJPBr3N,测糖食验室,4月前
西梅吃了会升糖吗？马上试试～#控糖 #孕妈 #升糖指数,https://www.douyin.com/video/7003629679458503977,2596,00:21,https://www.douyin.com/user/MS4wLjABAAAAaJeF3o5jqGHLXH2e5D2KIeg8fgmMGjPraLMWhjWLwBouQ1SSA3Q6SX0ScfJPBr3N,测糖食验室,4月前
吃冬枣会升多少糖吗？今天再次测试一下。#控糖 #升糖指数 #孕妈 #冬枣,https://www.douyin.com/video/7012163156051070223,269,00:19,https://www.douyin.com/user/MS4wLjABAAAAaJeF3o5jqGHLXH2e5D2KIeg8fgmMGjPraLMWhjWLwBouQ1SSA3Q6SX0ScfJPBr3N,测糖食验室,3月前
吃香蕉升糖吗？马上试试～#控糖 #孕妈 #控糖,https://www.douyin.com/video/7013914413006687503,281,00:23,https://www.douyin.com/user/MS4wLjABAAAAaJeF3o5jqGHLXH2e5D2KIeg8fgmMGjPraLMWhjWLwBouQ1SSA3Q6SX0ScfJPBr3N,测糖食验室,3月前
又到了吃草莓的季节，吃草莓会升糖吗？马上试试～#控糖 #孕妈 #升糖指数,https://www.douyin.com/video/7039994503465291016,138,00:19,https://www.douyin.com/user/MS4wLjABAAAAaJeF3o5jqGHLXH2e5D2KIeg8fgmMGjPraLMWhjWLwBouQ1SSA3Q6SX0ScfJPBr3N,测糖食验室,1月前
吃黑芝麻饼会升糖吗？马上安排～#孕妇 #控糖 #升糖指数,https://www.douyin.com/video/7020750518553169192,86,00:25,https://www.douyin.com/user/MS4wLjABAAAAaJeF3o5jqGHLXH2e5D2KIeg8fgmMGjPraLMWhjWLwBouQ1SSA3Q6SX0ScfJPBr3N,测糖食验室,2月前
很多网友问，控糖能不能吃饼干？马上试试#控糖 #升糖指数 #孕妈,https://www.douyin.com/video/7034717849104960781,213,00:32,https://www.douyin.com/user/MS4wLjABAAAAaJeF3o5jqGHLXH2e5D2KIeg8fgmMGjPraLMWhjWLwBouQ1SSA3Q6SX0ScfJPBr3N,测糖食验室,1月前
